price,ipath,areaname,rating,citydistance,title,canonical,photo,resultsType,latitude,longitude,color
97,73133,"Cabo San Lucas,",79,1.2,Solmar Resort,http://www.trivago.com/cabo-san-lucas-73133/hotel,//imgec.trivago.com/itemimages/13/70/1370232_v4_isq.jpeg,"City - Baja California Sur, Mexico (312 Hotels)",22.875818,-109.90809,red
98,34235,"Huntsville,",89,1.9,Hampton Inn & Suites Huntsville Research Park Area,http://www.trivago.com/huntsville-34235/hotel,//imgec.trivago.com/itemimages/26/38/2638167_v1_isq.jpeg,"City - Alabama, USA (64 Hotels)",34.720013,-86.57925,red
98,34245,"Fairbanks,",88,2.2,Hampton Inn & Suites Fairbanks,http://www.trivago.com/fairbanks-34245/hotel,//imgec.trivago.com/itemimages/12/36/1236665_v1_isq.jpeg,"City - Alaska, USA (61 Hotels)",64.85681,-147.70091,red
98,34337,"Fort Collins,",82,3.3,Courtyard Fort Collins,http://www.trivago.com/fort-collins-34337/hotel,//imgec.trivago.com/itemimages/73/49/73491_v1_isq.jpeg,"City - Colorado, USA (39 Hotels)",40.5225,-105.0562,red
98,34337,"Fort Collins,",84,3.4,Residence Inn Fort Collins,http://www.trivago.com/fort-collins-34337/hotel,//imgec.trivago.com/itemimages/78/19/78198_v1_isq.jpeg,"City - Colorado, USA (39 Hotels)",40.521,-105.0559,red
98,34337,"Fort Collins,",84,3.4,Residence Inn Fort Collins,http://www.trivago.com/fort-collins-34337/hotel,//imgec.trivago.com/itemimages/78/19/78198_v1_isq.jpeg,"City - Colorado, USA (39 Hotels)",40.521,-105.0559,red
98,34337,"Fort Collins,",82,3.3,Courtyard Fort Collins,http://www.trivago.com/fort-collins-34337/hotel,//imgec.trivago.com/itemimages/73/49/73491_v1_isq.jpeg,"City - Colorado, USA (39 Hotels)",40.5225,-105.0562,red
98,34341,"Grand Junction,",87,2.4,Residence Inn Grand Junction,http://www.trivago.com/grand-junction-34341/hotel,//imgec.trivago.com/itemimages/15/84/158429_v2_isq.jpeg,"City - Colorado, USA (47 Hotels)",39.1168,-108.5343,red
98,34400,"Tallahassee,",85,3.6,Hampton Inn Tallahassee - Central,http://www.trivago.com/tallahassee-34400/hotel,//imgec.trivago.com/itemimages/66/51/66511_v1_isq.jpeg,"City - Florida, USA (83 Hotels)",30.4257,-84.2291,red
98,34459,"Boise,",90,4,Hampton Inn & Suites Boise - Spectrum,http://www.trivago.com/boise-34459/hotel,//imgec.trivago.com/itemimages/62/47/62471_v2_isq.jpeg,"City - Idaho, USA (81 Hotels)",43.589344,-116.275276,red
98,34470,"Chicago,",78,2.4,Chicago South Loop,http://www.trivago.com/chicago-34470/hotel,//imgec.trivago.com/itemimages/12/88/1288105_v2_isq.jpeg,"City - Illinois, USA (440 Hotels)",41.845325,-87.62743,red
98,34538,"Topeka,",81,4.2,Fairfield Inn Topeka,http://www.trivago.com/topeka-34538/hotel,//imgec.trivago.com/itemimages/72/23/72233_v3_isq.jpeg,"City - Kansas, USA (46 Hotels)",39.039474,-95.75964,red
98,34538,"Topeka,",81,4.2,Fairfield Inn Topeka,http://www.trivago.com/topeka-34538/hotel,//imgec.trivago.com/itemimages/72/23/72233_v3_isq.jpeg,"City - Kansas, USA (46 Hotels)",39.039474,-95.75964,red
98,34685,"Hattiesburg,",78,4.3,Holiday Inn Hotel & Suites Hattiesburg University,http://www.trivago.com/hattiesburg-34685/hotel,//imgec.trivago.com/itemimages/65/01/65019_v2_isq.jpeg,"City - Mississippi, USA (42 Hotels)",31.356411,-89.34948,red
98,34685,"Hattiesburg,",,3,Towneplace Suites Hattiesburg,http://www.trivago.com/hattiesburg-34685/hotel,//imgec.trivago.com/itemimages/46/26/4626156_isq.jpeg,"City - Mississippi, USA (42 Hotels)",31.331587,-89.351234,red
98,34719,"Billings,",90,4.2,Towneplace Suites Billings,http://www.trivago.com/billings-34719/hotel,//imgec.trivago.com/itemimages/35/15/3515888_isq.jpeg,"City - Montana, USA (60 Hotels)",45.751953,-108.57877,red
98,34723,"Great Falls,",83,2.2,Hampton Inn Great Falls,http://www.trivago.com/great-falls-34723/hotel,//imgec.trivago.com/itemimages/56/80/56807_v1_isq.jpeg,"City - Montana, USA (40 Hotels)",47.483833,-111.33795,red
98,34723,"Great Falls,",83,2.2,Hampton Inn Great Falls,http://www.trivago.com/great-falls-34723/hotel,//imgec.trivago.com/itemimages/56/80/56807_v1_isq.jpeg,"City - Montana, USA (40 Hotels)",47.483833,-111.33795,red
98,34723,"Great Falls,",86,3.5,Crystal Inn Hotel & Suites Great Falls,http://www.trivago.com/great-falls-34723/hotel,//imgec.trivago.com/itemimages/61/97/61972_v2_isq.jpeg,"City - Montana, USA (40 Hotels)",47.47131,-111.35899,red
98,34741,"Las Vegas,",84,5.2,Hampton Inn Las Vegas - North Speedway,http://www.trivago.com/las-vegas-34741/hotel,//imgec.trivago.com/itemimages/11/93/1193974_v5_isq.jpeg,"City - Nevada, USA (416 Hotels)",36.241028,-115.11027,red
98,34741,"Las Vegas,",84,5.2,Hampton Inn Las Vegas - North Speedway,http://www.trivago.com/las-vegas-34741/hotel,//imgec.trivago.com/itemimages/11/93/1193974_v5_isq.jpeg,"City - Nevada, USA (416 Hotels)",36.241028,-115.11027,red
98,34787,"Raton,",,1.1,Hearts Desire Bed & Breakfast,http://www.trivago.com/raton-34787/hotel,//imgec.trivago.com/itemimages/49/20/4920764_isq.jpeg,"City - New Mexico, USA (22 Hotels)",36.900055,-104.44125,red
98,35034,"Tyler,",85,3.3,Fairfield Inn & Suites Tyler,http://www.trivago.com/tyler-35034/hotel,//imgec.trivago.com/itemimages/72/31/72318_v5_isq.jpeg,"City - Texas, USA (50 Hotels)",32.304157,-95.32573,red
98,35034,"Tyler,",84,3,Holiday Inn Express Hotel & Suites Tyler South,http://www.trivago.com/tyler-35034/hotel,//imgec.trivago.com/itemimages/80/08/80086_v1_isq.jpeg,"City - Texas, USA (50 Hotels)",32.31212,-95.26944,red
98,35045,"Provo,",86,2.9,Hampton Inn Provo,http://www.trivago.com/provo-35045/hotel,//imgec.trivago.com/itemimages/75/22/75220_v1_isq.jpeg,"City - Utah, USA (61 Hotels)",40.21358,-111.65725,red
98,60290,"Glendale,",75,1.6,Chariot Inn,http://www.trivago.com/glendale-60290/hotel,//imgec.trivago.com/itemimages/12/82/1282342_v1_isq.jpeg,"City - California, USA (22 Hotels)",34.14263,-118.24136,red
98,60290,"Glendale,",75,1.6,Chariot Inn,http://www.trivago.com/glendale-60290/hotel,//imgec.trivago.com/itemimages/12/82/1282342_v1_isq.jpeg,"City - California, USA (22 Hotels)",34.14263,-118.24136,red
98,64421,"Dodge City,",88,1.9,TownePlace Suites Dodge City,http://www.trivago.com/dodge-city-64421/hotel,//imgec.trivago.com/itemimages/31/53/3153066_isq.jpeg,"City - Kansas, USA (17 Hotels)",37.754284,-100.05112,red
98,66351,"Baxter,",82,2.4,"Country Inn & Suites By Carlson, Baxter, MN",http://www.trivago.com/brainerd-66351/hotel,//imgec.trivago.com/itemimages/42/69/426921_v1_isq.jpeg,"City - Minnesota, USA (9 Hotels)",46.370167,-94.24294,red
98,66351,"Baxter,",82,2.4,"Country Inn & Suites By Carlson, Baxter, MN",http://www.trivago.com/brainerd-66351/hotel,//imgec.trivago.com/itemimages/42/69/426921_v1_isq.jpeg,"City - Minnesota, USA (9 Hotels)",46.370167,-94.24294,red
98,70720,"Texarkana,",82,2.7,TownePlace Suites Texarkana,http://www.trivago.com/texarkana-70720/hotel,//imgec.trivago.com/itemimages/57/04/570491_v1_isq.jpeg,"City - Texas, USA (23 Hotels)",33.458244,-94.07552,red
98,70720,"Texarkana,",86,2.8,Hampton Inn & Suites Texarkana,http://www.trivago.com/texarkana-70720/hotel,//imgec.trivago.com/itemimages/67/80/67800_v2_isq.jpeg,"City - Texas, USA (23 Hotels)",33.458447,-94.07675,red
98,89576,"Jackson,",76,0.2,Quality Inn & Suites 49'Er,http://www.trivago.com/jackson-hole-89576/hotel,//imgec.trivago.com/itemimages/76/03/76034_v3_isq.jpeg,"City - Wyoming, USA (33 Hotels)",43.47881,-110.76768,red
99,34235,"Huntsville,",86,5,Hilton Garden Inn Huntsville South,http://www.trivago.com/huntsville-34235/hotel,//imgec.trivago.com/itemimages/95/33/953323_v2_isq.jpeg,"City - Alabama, USA (64 Hotels)",34.669357,-86.579735,red
99,34273,"Conway,",85,1.3,Fairfield Inn & Suites Conway,http://www.trivago.com/conway-34273/hotel,//imgec.trivago.com/itemimages/11/53/1153136_v2_isq.jpeg,"City - Arkansas, USA (25 Hotels)",35.1089,-92.43567,red
99,34273,"Conway,",85,1.3,Fairfield Inn & Suites Conway,http://www.trivago.com/conway-34273/hotel,//imgec.trivago.com/itemimages/11/53/1153136_v2_isq.jpeg,"City - Arkansas, USA (25 Hotels)",35.1089,-92.43567,red
99,34311,"Santa Barbara,",74,2.5,Sandpiper Lodge,http://www.trivago.com/santa-barbara-34311/hotel,//imgec.trivago.com/itemimages/56/66/56664_v6_isq.jpeg,"City - California, USA (116 Hotels)",34.439598,-119.73936,red
99,34311,"Santa Barbara,",75,1.7,Cabrillo Inn at the Beach,http://www.trivago.com/santa-barbara-34311/hotel,//imgec.trivago.com/itemimages/98/30/983051_v4_isq.jpeg,"City - California, USA (116 Hotels)",34.41744,-119.67152,red
99,34382,"Hollywood,",71,1.7,Days Inn Fort Launderdale Hollywood,http://www.trivago.com/hollywood-34382/hotel,//imgec.trivago.com/itemimages/66/07/66079_v3_isq.jpeg,"City - Florida, USA (119 Hotels)",26.034767,-80.16511,red
99,34382,"Hollywood,",71,1.7,Days Inn Fort Launderdale Hollywood,http://www.trivago.com/hollywood-34382/hotel,//imgec.trivago.com/itemimages/66/07/66079_v3_isq.jpeg,"City - Florida, USA (119 Hotels)",26.034767,-80.16511,red
99,34459,"Boise,",78,0.3,Safari Inn Downtown,http://www.trivago.com/boise-34459/hotel,//imgec.trivago.com/itemimages/71/11/71112_v1_isq.jpeg,"City - Idaho, USA (81 Hotels)",43.61666,-116.20709,red
99,34459,"Boise,",87,7.5,SpringHill Suites Boise,http://www.trivago.com/boise-34459/hotel,//imgec.trivago.com/itemimages/57/07/57075_v1_isq.jpeg,"City - Idaho, USA (81 Hotels)",43.6622,-116.335,red
99,34484,"Peoria,",83,3.2,Courtyard Peoria,http://www.trivago.com/peoria-34484/hotel,//imgec.trivago.com/itemimages/73/63/73634_v4_isq.jpeg,"City - Illinois, USA (25 Hotels)",40.737,-89.6248,red
99,34531,"Hays,",86,1.3,Hampton Inn Hays-North of I-70,http://www.trivago.com/hays-34531/hotel,//imgec.trivago.com/itemimages/39/59/395976_v1_isq.jpeg,"City - Kansas, USA (19 Hotels)",38.89822,-99.31475,red
99,34531,"Hays,",79,1.4,Fairfield Inn Hays,http://www.trivago.com/hays-34531/hotel,//imgec.trivago.com/itemimages/72/27/72275_v1_isq.jpeg,"City - Kansas, USA (19 Hotels)",38.9015,-99.32,red
99,34531,"Hays,",86,1.3,Hampton Inn Hays-North of I-70,http://www.trivago.com/hays-34531/hotel,//imgec.trivago.com/itemimages/39/59/395976_v1_isq.jpeg,"City - Kansas, USA (19 Hotels)",38.89822,-99.31475,red
99,34531,"Hays,",79,1.4,Fairfield Inn Hays,http://www.trivago.com/hays-34531/hotel,//imgec.trivago.com/itemimages/72/27/72275_v1_isq.jpeg,"City - Kansas, USA (19 Hotels)",38.9015,-99.32,red
99,34538,"Topeka,",84,4.4,ClubHouse Inn & Suites Topeka,http://www.trivago.com/topeka-34538/hotel,//imgec.trivago.com/itemimages/79/16/79161_v1_isq.jpeg,"City - Kansas, USA (46 Hotels)",39.052128,-95.76322,red
99,34538,"Topeka,",84,4.4,ClubHouse Inn & Suites Topeka,http://www.trivago.com/topeka-34538/hotel,//imgec.trivago.com/itemimages/79/16/79161_v1_isq.jpeg,"City - Kansas, USA (46 Hotels)",39.052128,-95.76322,red
99,34560,"Alexandria,",80,1.1,Best Western Of Alexandria Inn & Suites & Conference Center,http://www.trivago.com/alexandria-34560/hotel,//imgec.trivago.com/itemimages/69/43/69430_v1_isq.jpeg,"City - Louisiana, USA (30 Hotels)",31.311863,-92.477516,red
99,34560,"Alexandria,",84,2.7,Courtyard  Alexandria,http://www.trivago.com/alexandria-34560/hotel,//imgec.trivago.com/itemimages/15/35/1535599_v2_isq.jpeg,"City - Louisiana, USA (30 Hotels)",31.272827,-92.4619,red
99,34565,"Lafayette,",83,2.4,Courtyard Lafayette Airport,http://www.trivago.com/lafayette-34565/hotel,//imgec.trivago.com/itemimages/73/60/73600_v1_isq.jpeg,"City - Louisiana, USA (67 Hotels)",30.1921,-92.0104,red
99,34685,"Hattiesburg,",89,2.7,La Quinta Inn & Suites Hattiesburg - I-59,http://www.trivago.com/hattiesburg-34685/hotel,//imgec.trivago.com/itemimages/34/95/3495822_isq.jpeg,"City - Mississippi, USA (42 Hotels)",31.327854,-89.34938,red
99,34694,"Tupelo,",88,0.9,Candlewood Suites Tupelo North,http://www.trivago.com/tupelo-34694/hotel,//imgec.trivago.com/itemimages/26/27/2627035_v1_isq.jpeg,"City - Mississippi, USA (39 Hotels)",34.270664,-88.71567,red
99,34724,"Helena,",83,0.9,Holiday Inn Helena,http://www.trivago.com/helena-34724/hotel,//imgec.trivago.com/itemimages/64/54/64545_v1_isq.jpeg,"City - Montana, USA (33 Hotels)",46.5876,-112.03945,red
99,34724,"Helena,",83,0.9,Holiday Inn Helena,http://www.trivago.com/helena-34724/hotel,//imgec.trivago.com/itemimages/64/54/64545_v1_isq.jpeg,"City - Montana, USA (33 Hotels)",46.5876,-112.03945,red
99,34727,"Missoula,",82,2.9,Ruby's Inn & Convention Center,http://www.trivago.com/missoula-34727/hotel,//imgec.trivago.com/itemimages/14/36/1436348_v2_isq.jpeg,"City - Montana, USA (69 Hotels)",46.909115,-114.03714,red
99,34741,"Las Vegas,",89,0.7,Las Vegas Suites at the Signature ,http://www.trivago.com/las-vegas-34741/hotel,//imgec.trivago.com/itemimages/89/39/893927_v6_isq.jpeg,"City - Nevada, USA (416 Hotels)",36.1075,-115.16656,red
99,34741,"Las Vegas,",89,0.7,Las Vegas Suites at the Signature ,http://www.trivago.com/las-vegas-34741/hotel,//imgec.trivago.com/itemimages/89/39/893927_v6_isq.jpeg,"City - Nevada, USA (416 Hotels)",36.1075,-115.16656,red
99,34784,"Las Cruces,",89,1.7,Holiday Inn Express & Suites Las Cruces North,http://www.trivago.com/las-cruces-34784/hotel,//imgec.trivago.com/itemimages/19/98/1998925_v2_isq.jpeg,"City - New Mexico, USA (46 Hotels)",32.344166,-106.763504,red
99,35007,"Amarillo,",86,5.5,Home2 Suites By Hilton Amarillo,http://www.trivago.com/amarillo-35007/hotel,//imgec.trivago.com/itemimages/35/01/3501526_v3_isq.jpeg,"City - Texas, USA (85 Hotels)",35.190903,-101.931015,red
99,35007,"Amarillo,",81,4.3,Fairfield Inn & Suites Amarillo West/Medical Center,http://www.trivago.com/amarillo-35007/hotel,//imgec.trivago.com/itemimages/71/33/71336_v3_isq.jpeg,"City - Texas, USA (85 Hotels)",35.1894,-101.9109,red
99,35021,"Laredo,",83,0.9,Fairfield Inn & Suites Laredo,http://www.trivago.com/laredo-35021/hotel,//imgec.trivago.com/itemimages/55/75/55757_v2_isq.jpeg,"City - Texas, USA (38 Hotels)",27.547,-99.5012,red
99,35021,"Laredo,",86,0.2,Homewood Suites Laredo at Mall del Norte,http://www.trivago.com/laredo-35021/hotel,//imgec.trivago.com/itemimages/38/36/383691_v2_isq.jpeg,"City - Texas, USA (38 Hotels)",27.55556,-99.49562,red
99,35025,"McAllen,",,2.5,La Quinta Inn & Suites McAllen Convention Center,http://www.trivago.com/mcallen-35025/hotel,//imgec.trivago.com/itemimages/52/10/5210918_isq.jpeg,"City - Texas, USA (49 Hotels)",26.202131,-98.26236,red
99,35034,"Tyler,",88,4.5,Hilton Garden Inn Tyler,http://www.trivago.com/tyler-35034/hotel,//imgec.trivago.com/itemimages/12/11/1211394_v1_isq.jpeg,"City - Texas, USA (50 Hotels)",32.280716,-95.30381,red
99,35034,"Tyler,",76,4.1,Holiday Inn Tyler-South Broadway,http://www.trivago.com/tyler-35034/hotel,//imgec.trivago.com/itemimages/57/99/57999_v1_isq.jpeg,"City - Texas, USA (50 Hotels)",32.2873,-95.305016,red
99,35037,"Cedar City,",92,1.3,Big Yellow Inn,http://www.trivago.com/cedar-city-35037/hotel,//imgec.trivago.com/itemimages/62/01/620151_v2_isq.jpeg,"City - Utah, USA (37 Hotels)",37.673058,-113.06717,red
99,35037,"Cedar City,",92,1.3,Big Yellow Inn,http://www.trivago.com/cedar-city-35037/hotel,//imgec.trivago.com/itemimages/62/01/620151_v2_isq.jpeg,"City - Utah, USA (37 Hotels)",37.673058,-113.06717,red
99,35045,"Provo,",78,2.9,Fairfield Inn Provo,http://www.trivago.com/provo-35045/hotel,//imgec.trivago.com/itemimages/72/15/72155_v1_isq.jpeg,"City - Utah, USA (61 Hotels)",40.213585,-111.6584,red
99,35045,"Provo,",78,2.9,Fairfield Inn Provo,http://www.trivago.com/provo-35045/hotel,//imgec.trivago.com/itemimages/72/15/72155_v1_isq.jpeg,"City - Utah, USA (61 Hotels)",40.213585,-111.6584,red
99,35124,"Yakima,",87,0.9,Ledgestone,http://www.trivago.com/yakima-35124/hotel,//imgec.trivago.com/itemimages/10/83/1083552_v4_isq.jpeg,"City - Washington, USA (33 Hotels)",46.609554,-120.49097,red
99,35124,"Yakima,",87,1.3,Oxford Suites Yakima,http://www.trivago.com/yakima-35124/hotel,//imgec.trivago.com/itemimages/57/92/57927_v1_isq.jpeg,"City - Washington, USA (33 Hotels)",46.605515,-120.47962,red
99,35124,"Yakima,",79,2.8,Comfort Suites Yakima,http://www.trivago.com/yakima-35124/hotel,//imgec.trivago.com/itemimages/66/64/66649_v2_isq.jpeg,"City - Washington, USA (33 Hotels)",46.619637,-120.55893,red
99,35145,"Madison,",86,6.3,Comfort Suites Madison,http://www.trivago.com/madison-35145/hotel,//imgec.trivago.com/itemimages/79/50/79504_v1_isq.jpeg,"City - Wisconsin, USA (85 Hotels)",43.08586,-89.52295,red
99,64057,"Colby,",88,1.5,Hampton Inn Colby,http://www.trivago.com/colby-64057/hotel,//imgec.trivago.com/itemimages/14/89/1489543_v2_isq.jpeg,"City - Kansas, USA (14 Hotels)",39.366577,-101.052986,red
99,64240,"Liberal,",81,0.6,Holiday Inn Express Hotel & Suites Liberal,http://www.trivago.com/liberal-64240/hotel,//imgec.trivago.com/itemimages/37/10/371016_v1_isq.jpeg,"City - Kansas, USA (9 Hotels)",37.04225,-100.92232,red
99,64421,"Dodge City,",89,2.2,Hampton Inn & Suites Dodge City,http://www.trivago.com/dodge-city-64421/hotel,//imgec.trivago.com/itemimages/22/68/2268980_isq.jpeg,"City - Kansas, USA (17 Hotels)",37.764763,-100.056625,red
99,66351,"Brainerd,",79,8.4,Craguns And Resort And Legacy Golf Courses,http://www.trivago.com/brainerd-66351/hotel,//imgec.trivago.com/itemimages/14/11/1411572_v1_isq.jpeg,"City - Minnesota, USA (9 Hotels)",46.3849,-94.3704,red
99,66351,"Brainerd,",79,8.4,Craguns And Resort And Legacy Golf Courses,http://www.trivago.com/brainerd-66351/hotel,//imgec.trivago.com/itemimages/14/11/1411572_v1_isq.jpeg,"City - Minnesota, USA (9 Hotels)",46.3849,-94.3704,red
99,67784,"Valentine,",82,0.6,Econo Lodge Inn & Suites,http://www.trivago.com/valentine-67784/hotel,//imgec.trivago.com/itemimages/28/73/2873845_isq.jpeg,"City - Nebraska, USA (7 Hotels)",42.86785,-100.54711,red
99,67863,"Scottsbluff,",,0.9,Fairfield Inn & Suites Scottsbluff,http://www.trivago.com/scottsbluff-67863/hotel,//imgec.trivago.com/itemimages/47/11/4711806_isq.jpeg,"City - Nebraska, USA (14 Hotels)",41.875244,-103.65007,red
99,67863,"Scottsbluff,",78,1.3,Comfort Inn Scottsbluff,http://www.trivago.com/scottsbluff-67863/hotel,//imgec.trivago.com/itemimages/69/92/69926_v2_isq.jpeg,"City - Nebraska, USA (14 Hotels)",41.866383,-103.63699,red
99,70200,"Bridgeville,",81,7.5,Holiday Inn Express Pittsburgh-Bridgeville,http://www.trivago.com/canonsburg-70200/hotel,//imgec.trivago.com/itemimages/80/74/807491_v1_isq.jpeg,"City - Pennsylvania, USA (4 Hotels)",40.35226,-80.11276,red
99,70200,"Washington,",89,3.1,Courtyard Pittsburgh Washington/Meadow Lands,http://www.trivago.com/canonsburg-70200/hotel,//imgec.trivago.com/itemimages/19/54/1954023_v1_isq.jpeg,"City - Pennsylvania, USA (4 Hotels)",40.21726,-80.20786,red
99,70606,"Temple,",90,1.7,Residence Inn Temple,http://www.trivago.com/temple-70606/hotel,//imgec.trivago.com/itemimages/21/17/211706_v1_isq.jpeg,"City - Texas, USA (27 Hotels)",31.086967,-97.39515,red
100,34311,"Santa Barbara,",87,1,Castillo Inn  ,http://www.trivago.com/santa-barbara-34311/hotel,//imgec.trivago.com/itemimages/31/54/3154712_v1_isq.jpeg,"City - California, USA (116 Hotels)",34.408733,-119.69433,red
100,34334,"Durango,",81,1.2,Best Western Rio Grande Inn,http://www.trivago.com/durango-34334/hotel,//imgec.trivago.com/itemimages/70/37/70378_v2_isq.jpeg,"City - Colorado, USA (102 Hotels)",37.267216,-107.88023,red
100,34723,"Great Falls,",90,0.5,Staybridge Suites Great Falls,http://www.trivago.com/great-falls-34723/hotel,//imgec.trivago.com/itemimages/12/10/1210806_v1_isq.jpeg,"City - Montana, USA (40 Hotels)",47.50985,-111.315384,red
100,34723,"Great Falls,",90,0.5,Staybridge Suites Great Falls,http://www.trivago.com/great-falls-34723/hotel,//imgec.trivago.com/itemimages/12/10/1210806_v1_isq.jpeg,"City - Montana, USA (40 Hotels)",47.50985,-111.315384,red
100,34723,"Great Falls,",90,0.5,Staybridge Suites Great Falls,http://www.trivago.com/great-falls-34723/hotel,//imgec.trivago.com/itemimages/12/10/1210806_v1_isq.jpeg,"City - Montana, USA (40 Hotels)",47.50985,-111.315384,red
100,34784,"Las Cruces,",85,2.5,Holiday Inn Express Hotel & Suites Las Cruces,http://www.trivago.com/las-cruces-34784/hotel,//imgec.trivago.com/itemimages/78/86/788656_v1_isq.jpeg,"City - New Mexico, USA (46 Hotels)",32.2838,-106.770706,red
100,34784,"Las Cruces,",89,2.4,Drury Inn & Suites Las Cruces,http://www.trivago.com/las-cruces-34784/hotel,//imgec.trivago.com/itemimages/88/16/881645_v1_isq.jpeg,"City - New Mexico, USA (46 Hotels)",32.291576,-106.79228,red
100,34794,"Tucumcari,",80,1,Best Western Discovery Inn,http://www.trivago.com/tucumcari-34794/hotel,//imgec.trivago.com/itemimages/69/56/69561_v1_isq.jpeg,"City - New Mexico, USA (29 Hotels)",35.153175,-103.72452,red
100,34796,"Albany,",80,5.2,Comfort Inn & Suites Albany,http://www.trivago.com/albany-34796/hotel,//imgec.trivago.com/itemimages/74/50/74501_v3_isq.jpeg,"City - New York State, USA (67 Hotels)",42.71006,-73.821304,red
100,34812,"New York,",71,0.8,Vanderbilt YMCA,http://www.trivago.com/new-york-34812/hotel,//imgec.trivago.com/itemimages/63/30/63302_v5_isq.jpeg,"City - New York State, USA (2105 Hotels)",40.75336,-73.97108,red
100,34812,"New York,",71,0.8,Vanderbilt YMCA,http://www.trivago.com/new-york-34812/hotel,//imgec.trivago.com/itemimages/63/30/63302_v5_isq.jpeg,"City - New York State, USA (2105 Hotels)",40.75336,-73.97108,red
100,34812,"New York,",71,0.8,Vanderbilt YMCA,http://www.trivago.com/new-york-34812/hotel,//imgec.trivago.com/itemimages/63/30/63302_v5_isq.jpeg,"City - New York State, USA (2105 Hotels)",40.75336,-73.97108,red
100,34932,"Philadelphia,",73,0.2,Rodeway Inn Center City,http://www.trivago.com/philadelphia-34932/hotel,//imgec.trivago.com/itemimages/78/59/78598_v3_isq.jpeg,"City - Pennsylvania, USA (162 Hotels)",39.948864,-75.161026,red
100,64240,"Liberal,",89,1.4,Hampton Inn & Suites Liberal,http://www.trivago.com/liberal-64240/hotel,//imgec.trivago.com/itemimages/17/73/1773707_isq.jpeg,"City - Kansas, USA (9 Hotels)",37.03204,-100.91452,red
100,67863,"Scottsbluff,",85,4.4,Hampton Inn & Suites Scottsbluff-Conference Center-NE,http://www.trivago.com/scottsbluff-67863/hotel,//imgec.trivago.com/itemimages/71/32/71323_v2_isq.jpeg,"City - Nebraska, USA (14 Hotels)",41.86044,-103.57796,red
100,73133,"Cabo San Lucas,",74,0.7,Tesoro Los Cabos Resort,http://www.trivago.com/cabo-san-lucas-73133/hotel,//imgec.trivago.com/itemimages/10/14/101452_v4_isq.jpeg,"City - Baja California Sur, Mexico (312 Hotels)",22.88083,-109.91176,red
100,73133,"Cabo San Lucas,",74,0.7,Tesoro Los Cabos Resort,http://www.trivago.com/cabo-san-lucas-73133/hotel,//imgec.trivago.com/itemimages/10/14/101452_v4_isq.jpeg,"City - Baja California Sur, Mexico (312 Hotels)",22.88083,-109.91176,red
101,34242,"Tuscaloosa,",87,0.4,Hampton Inn Tuscaloosa - University,http://www.trivago.com/tuscaloosa-34242/hotel,//imgec.trivago.com/itemimages/75/18/75188_v1_isq.jpeg,"City - Alabama, USA (44 Hotels)",33.212,-87.524,red
101,34276,"Fort Smith,",84,4.6,Residence Inn Fort Smith,http://www.trivago.com/fort-smith-34276/hotel,//imgec.trivago.com/itemimages/58/49/58497_v1_isq.jpeg,"City - Arkansas, USA (31 Hotels)",35.3536,-94.3495,red
101,34337,"Fort Collins,",90,3.4,Homewood Suites Fort Collins,http://www.trivago.com/fort-collins-34337/hotel,//imgec.trivago.com/itemimages/39/70/397046_v1_isq.jpeg,"City - Colorado, USA (39 Hotels)",40.52186,-105.05121,red
101,34337,"Fort Collins,",90,3.4,Homewood Suites Fort Collins,http://www.trivago.com/fort-collins-34337/hotel,//imgec.trivago.com/itemimages/39/70/397046_v1_isq.jpeg,"City - Colorado, USA (39 Hotels)",40.52186,-105.05121,red
101,34470,"Chicago,",,0.4,Blush Apartment,http://www.trivago.com/chicago-34470/hotel,//imgec.trivago.com/itemimages/45/34/4534258_v1_isq.jpeg,"City - Illinois, USA (440 Hotels)",41.87677,-87.62901,red
101,34484,"East Peoria,",86,2.7,Stoney Creek - East Peoria,http://www.trivago.com/peoria-34484/hotel,//imgec.trivago.com/itemimages/55/53/55535_v3_isq.jpeg,"City - Illinois, USA (25 Hotels)",40.69465,-89.54351,red
101,34565,"Lafayette,",,4,Home2 Suites By Hilton Lafayette,http://www.trivago.com/lafayette-34565/hotel,//imgec.trivago.com/itemimages/46/50/4650842_isq.jpeg,"City - Louisiana, USA (67 Hotels)",30.16765,-92.03371,red
101,34672,"Minneapolis,",85,0.1,The Westin Minneapolis,http://www.trivago.com/minneapolis-34672/hotel,//imgec.trivago.com/itemimages/39/63/396326_v3_isq.jpeg,"City - Minnesota, USA (84 Hotels)",44.977844,-93.270355,red
101,34685,"Hattiesburg,",81,3,Hilton Garden Inn Hattiesburg,http://www.trivago.com/hattiesburg-34685/hotel,//imgec.trivago.com/itemimages/35/63/356391_v1_isq.jpeg,"City - Mississippi, USA (42 Hotels)",31.327337,-89.355286,red
101,34719,"Billings,",,0.5,Home2 Suites by Hilton Billings,http://www.trivago.com/billings-34719/hotel,//imgec.trivago.com/itemimages/57/21/5721980_isq.jpeg,"City - Montana, USA (60 Hotels)",45.788628,-108.509155,red
101,34720,"Bozeman,",84,4,My Place Hotel-Bozeman,http://www.trivago.com/bozeman-34720/hotel,//imgec.trivago.com/itemimages/39/39/3939834_v1_isq.jpeg,"City - Montana, USA (52 Hotels)",45.729095,-111.091064,red
