"bgky","37","0.31013","36","arts & crafts"
"bgky","38","0.20675","24","books & magazines"
"bgky","39","0.15507","18","photo/video"
"bgky","40","0.13784","16","cds / dvds / vhs"
"bgky","41","0.10338","12","computer parts"
"bgky","42","0.04307","5","bicycle parts"
"bgky","43","0.00861","1","barter"
"bgky","44","0.00000","0","garage & moving sales"
"bgky","45","0.00000","0","free stuff"
"bham","1","21.29829","9902","cars & trucks"
"bham","2","13.17646","6126","furniture"
"bham","3","6.59683","3067","general for sale"
"bham","4","4.70188","2186","auto parts"
"bham","5","4.20072","1953","farm & garden"
"bham","7","3.69526","1718","electronics"
"bham","8","3.62858","1687","motorcycles/scooters"
"bham","9","2.81124","1307","appliances"
"bham","10","2.57894","1199","sporting goods"
"bham","11","2.46494","1146","atvs, utvs, snowmobiles"
"bham","12","2.43268","1131","boats"
"bham","13","2.43053","1130","auto wheels & tires"
"bham","14","2.38105","1107","recreational vehicles"
"bham","15","2.31007","1074","antiques"
"bham","16","2.29072","1065","household items"
"bham","17","1.98529","923","clothing & accessories"
"bham","18","1.98099","921","tools"
"bham","19","1.83257","852","musical instruments"
"bham","20","1.71427","797","heavy equipment"
"bham","21","1.51639","705","tickets"
"bham","22","1.51639","705","collectibles"
"bham","23","1.50133","698","business"
"bham","24","1.30130","605","baby & kid stuff"
"bham","25","1.22602","570","trailers"
"bham","26","1.21526","565","cell phones"
"bham","27","0.76142","354","computers"
"bham","28","0.70550","328","video gaming"
"bham","29","0.65388","304","toys & games"
"bham","30","0.63452","295","motorcycle parts & accessories"
"bham","31","0.63022","293","materials"
"bham","32","0.62591","291","jewelry"
"bham","33","0.61301","285","bicycles"
"bham","34","0.49901","232","health and beauty"
"bham","35","0.43663","203","wanted"
"bham","36","0.43018","200","arts & crafts"
"bham","37","0.27101","126","boat parts & accessories"
"bham","38","0.23015","107","photo/video"
"bham","39","0.22369","104","books & magazines"
"bham","40","0.22154","103","computer parts"
"bham","41","0.12475","58","bicycle parts"
"bham","42","0.12045","56","cds / dvds / vhs"
"bham","43","0.02796","13","barter"
"bham","44","0.00215","1","free stuff"
"bham","45","0.00000","0","garage & moving sales"
"bigbend","1","14.43966","67","trailers"
"bigbend","2","11.85345","55","cars & trucks"
"bigbend","3","11.63793","54","motorcycles/scooters"
"bigbend","4","10.77586","50","farm & garden"
"bigbend","5","8.83621","41","general for sale"
"bigbend","7","8.40517","39","recreational vehicles"
"bigbend","8","7.32759","34","heavy equipment"
"bigbend","9","3.87931","18","atvs, utvs, snowmobiles"
"bigbend","10","3.23276","15","appliances"
"bigbend","11","3.01724","14","business"
"bigbend","12","2.58621","12","auto parts"
"bigbend","13","1.93966","9","sporting goods"
"bigbend","14","1.72414","8","clothing & accessories"
"bigbend","15","1.50862","7","furniture"
"bigbend","16","1.29310","6","tools"
"bigbend","17","1.29310","6","auto wheels & tires"
"bigbend","18","0.86207","4","boats"
"bigbend","19","0.86207","4","electronics"
"bigbend","20","0.64655","3","materials"
"bigbend","21","0.43103","2","baby & kid stuff"
"bigbend","22","0.43103","2","motorcycle parts & accessories"
"bigbend","23","0.43103","2","health and beauty"
"bigbend","24","0.43103","2","musical instruments"
"bigbend","25","0.43103","2","cell phones"
"bigbend","26","0.43103","2","wanted"
"bigbend","27","0.21552","1","arts & crafts"
"bigbend","28","0.21552","1","cds / dvds / vhs"
"bigbend","29","0.21552","1","boat parts & accessories"
"bigbend","30","0.21552","1","bicycles"
"bigbend","31","0.21552","1","tickets"
"bigbend","32","0.21552","1","antiques"
"bigbend","33","0.00000","0","toys & games"
"bigbend","34","0.00000","0","jewelry"
"bigbend","35","0.00000","0","bicycle parts"
"bigbend","36","0.00000","0","video gaming"
"bigbend","37","0.00000","0","computer parts"
"bigbend","38","0.00000","0","barter"
"bigbend","39","0.00000","0","garage & moving sales"
"bigbend","40","0.00000","0","computers"
"bigbend","41","0.00000","0","photo/video"
"bigbend","42","0.00000","0","household items"
"bigbend","43","0.00000","0","free stuff"
"bigbend","44","0.00000","0","books & magazines"
"bigbend","45","0.00000","0","collectibles"
"binghamton","1","15.39371","2864","cars & trucks"
"binghamton","2","9.77157","1818","furniture"
"binghamton","3","8.49772","1581","general for sale"
"binghamton","4","8.11610","1510","auto parts"
"binghamton","5","7.01424","1305","farm & garden"
"binghamton","7","4.52029","841","auto wheels & tires"
"binghamton","8","3.32169","618","electronics"
"binghamton","9","3.31094","616","motorcycles/scooters"
"binghamton","10","3.03144","564","atvs, utvs, snowmobiles"
"binghamton","11","2.92395","544","sporting goods"
"binghamton","12","2.89170","538","antiques"
"binghamton","13","2.71432","505","household items"
"binghamton","14","2.59608","483","tools"
"binghamton","15","2.49395","464","appliances"
"binghamton","16","2.16071","402","clothing & accessories"
"binghamton","17","1.86509","347","collectibles"
"binghamton","18","1.77372","330","baby & kid stuff"
"binghamton","19","1.59097","296","heavy equipment"
"binghamton","20","1.59097","296","musical instruments"
"binghamton","21","1.46735","273","business"
"binghamton","22","1.34910","251","recreational vehicles"
"binghamton","23","1.29535","241","materials"
"binghamton","24","1.12335","209","motorcycle parts & accessories"
"binghamton","25","1.09110","203","boats"
"binghamton","26","0.81698","152","computers"
"binghamton","27","0.78474","146","video gaming"
"binghamton","28","0.78474","146","cell phones"
"binghamton","29","0.77936","145","bicycles"
"binghamton","30","0.75249","140","toys & games"
"binghamton","31","0.75249","140","trailers"
"binghamton","32","0.58586","109","health and beauty"
"binghamton","33","0.52674","98","arts & crafts"
"binghamton","34","0.40849","76","jewelry"
"binghamton","35","0.37624","70","wanted"
"binghamton","36","0.34937","65","boat parts & accessories"
"binghamton","37","0.25262","47","photo/video"
"binghamton","38","0.24725","46","books & magazines"
"binghamton","39","0.22575","42","computer parts"
"binghamton","40","0.20962","39","tickets"
"binghamton","41","0.14512","27","cds / dvds / vhs"
"binghamton","42","0.08062","15","bicycle parts"
"binghamton","43","0.01612","3","barter"
"binghamton","44","0.00000","0","garage & moving sales"
"binghamton","45","0.00000","0","free stuff"
"bismarck","1","29.77369","421","trailers"
"bismarck","2","10.25460","145","cars & trucks"
"bismarck","3","7.92079","112","recreational vehicles"
"bismarck","4","6.43564","91","heavy equipment"
"bismarck","5","6.22348","88","farm & garden"
"bismarck","7","5.16266","73","motorcycles/scooters"
"bismarck","8","4.66761","66","auto parts"
"bismarck","9","3.60679","51","general for sale"
"bismarck","10","3.39463","48","boats"
"bismarck","11","3.18246","45","auto wheels & tires"
"bismarck","12","2.89958","41","business"
"bismarck","13","2.19236","31","atvs, utvs, snowmobiles"
"bismarck","14","2.05092","29","sporting goods"
"bismarck","15","1.69731","24","appliances"
"bismarck","16","1.48515","21","electronics"
"bismarck","17","1.41443","20","furniture"
"bismarck","18","1.06082","15","tools"
"bismarck","19","0.77793","11","antiques"
"bismarck","20","0.63649","9","tickets"
"bismarck","21","0.63649","9","cell phones"
"bismarck","22","0.49505","7","motorcycle parts & accessories"
"bismarck","23","0.42433","6","clothing & accessories"
"bismarck","24","0.42433","6","materials"
"bismarck","25","0.42433","6","household items"
"bismarck","26","0.42433","6","musical instruments"
"bismarck","27","0.35361","5","video gaming"
"bismarck","28","0.35361","5","collectibles"
"bismarck","29","0.28289","4","wanted"
"bismarck","30","0.21216","3","computers"
"bismarck","31","0.21216","3","health and beauty"
"bismarck","32","0.21216","3","bicycles"
"bismarck","33","0.14144","2","jewelry"
"bismarck","34","0.14144","2","boat parts & accessories"
"bismarck","35","0.14144","2","books & magazines"
"bismarck","36","0.07072","1","toys & games"
"bismarck","37","0.07072","1","arts & crafts"
"bismarck","38","0.07072","1","computer parts"
"bismarck","39","0.07072","1","baby & kid stuff"
"bismarck","40","0.00000","0","bicycle parts"
"bismarck","41","0.00000","0","barter"
"bismarck","42","0.00000","0","garage & moving sales"
"bismarck","43","0.00000","0","cds / dvds / vhs"
"bismarck","44","0.00000","0","photo/video"
"bismarck","45","0.00000","0","free stuff"
"blacksburg","1","16.21794","1271","furniture"
"blacksburg","2","11.24155","881","cars & trucks"
"blacksburg","3","7.70703","604","farm & garden"
"blacksburg","4","6.68623","524","general for sale"
"blacksburg","5","5.42299","425","auto parts"
"blacksburg","7","3.98112","312","electronics"
"blacksburg","8","3.11344","244","clothing & accessories"
"blacksburg","9","3.11344","244","sporting goods"
"blacksburg","10","2.80720","220","household items"
"blacksburg","11","2.60304","204","motorcycles/scooters"
"blacksburg","12","2.60304","204","antiques"
"blacksburg","13","2.59028","203","appliances"
"blacksburg","14","2.46268","193","musical instruments"
"blacksburg","15","2.34784","184","heavy equipment"
"blacksburg","16","2.25852","177","tickets"
"blacksburg","17","2.11816","166","baby & kid stuff"
"blacksburg","18","1.88848","148","tools"
"blacksburg","19","1.86296","146","auto wheels & tires"
"blacksburg","20","1.54396","121","collectibles"
"blacksburg","21","1.53120","120","bicycles"
"blacksburg","22","1.51844","119","computers"
"blacksburg","23","1.42912","112","atvs, utvs, snowmobiles"
"blacksburg","24","1.35256","106","trailers"
"blacksburg","25","1.28876","101","cell phones"
"blacksburg","26","1.23772","97","boats"
"blacksburg","27","1.13564","89","video gaming"
"blacksburg","28","1.03356","81","business"
"blacksburg","29","1.00804","79","recreational vehicles"
"blacksburg","30","0.77836","61","motorcycle parts & accessories"
"blacksburg","31","0.70180","55","jewelry"
"blacksburg","32","0.67628","53","toys & games"
"blacksburg","33","0.66352","52","health and beauty"
"blacksburg","34","0.61248","48","arts & crafts"
"blacksburg","35","0.56144","44","materials"
"blacksburg","36","0.44660","35","wanted"
"blacksburg","37","0.38280","30","computer parts"
"blacksburg","38","0.33176","26","boat parts & accessories"
"blacksburg","39","0.21692","17","bicycle parts"
"blacksburg","40","0.21692","17","photo/video"
"blacksburg","41","0.17864","14","books & magazines"
"blacksburg","42","0.11484","9","cds / dvds / vhs"
"blacksburg","43","0.01276","1","barter"
"blacksburg","44","0.00000","0","garage & moving sales"
"blacksburg","45","0.00000","0","free stuff"
"bloomington","1","15.54902","1586","cars & trucks"
"bloomington","2","7.87255","803","farm & garden"
"bloomington","3","7.69608","785","furniture"
"bloomington","4","6.98039","712","general for sale"
"bloomington","5","4.96078","506","auto parts"
"bloomington","7","4.80392","490","motorcycles/scooters"
"bloomington","8","4.24510","433","electronics"
"bloomington","9","3.37255","344","musical instruments"
"bloomington","10","3.31373","338","atvs, utvs, snowmobiles"
"bloomington","11","3.00000","306","clothing & accessories"
"bloomington","12","2.91176","297","appliances"
"bloomington","13","2.67647","273","antiques"
"bloomington","14","2.59804","265","sporting goods"
"bloomington","15","2.30392","235","tools"
"bloomington","16","2.20588","225","household items"
"bloomington","17","2.07843","212","auto wheels & tires"
"bloomington","18","1.74510","178","recreational vehicles"
"bloomington","19","1.70588","174","heavy equipment"
"bloomington","20","1.67647","171","boats"
"bloomington","21","1.62745","166","baby & kid stuff"
"bloomington","22","1.52941","156","trailers"
"bloomington","23","1.52941","156","collectibles"
"bloomington","24","1.41176","144","cell phones"
"bloomington","25","1.27451","130","computers"
"bloomington","26","1.23529","126","bicycles"
"bloomington","27","1.13725","116","toys & games"
"bloomington","28","1.10784","113","materials"
"bloomington","29","1.07843","110","business"
"bloomington","30","1.06863","109","video gaming"
"bloomington","31","0.73529","75","arts & crafts"
"bloomington","32","0.72549","74","tickets"
"bloomington","33","0.64706","66","wanted"
"bloomington","34","0.60784","62","health and beauty"
"bloomington","35","0.52941","54","motorcycle parts & accessories"
"bloomington","36","0.49020","50","jewelry"
"bloomington","37","0.35294","36","boat parts & accessories"
"bloomington","38","0.33333","34","photo/video"
"bloomington","39","0.31373","32","computer parts"
"bloomington","40","0.25490","26","books & magazines"
"bloomington","41","0.15686","16","bicycle parts"
"bloomington","42","0.12745","13","cds / dvds / vhs"
"bloomington","43","0.02941","3","barter"
"bloomington","44","0.00000","0","garage & moving sales"
"bloomington","45","0.00000","0","free stuff"
"bn","1","14.02851","1122","furniture"
"bn","2","11.66542","933","cars & trucks"
"bn","3","7.28932","583","general for sale"
"bn","4","7.15179","572","farm & garden"
"bn","5","5.88897","471","motorcycles/scooters"
"bn","7","3.77594","302","auto parts"
"bn","8","3.52588","282","atvs, utvs, snowmobiles"
"bn","9","3.30083","264","electronics"
"bn","10","3.25081","260","antiques"
"bn","11","2.80070","224","household items"
"bn","12","2.36309","189","tools"
"bn","13","2.21305","177","auto wheels & tires"
"bn","14","2.18805","175","sporting goods"
"bn","15","2.15054","172","clothing & accessories"
"bn","16","2.02551","162","appliances"
"bn","17","1.98800","159","baby & kid stuff"
"bn","18","1.98800","159","musical instruments"
"bn","19","1.97549","158","collectibles"
"bn","20","1.78795","143","motorcycle parts & accessories"
"bn","21","1.77544","142","boats"
"bn","22","1.70043","136","business"
"bn","23","1.61290","129","heavy equipment"
"bn","24","1.56289","125","recreational vehicles"
"bn","25","1.40035","112","trailers"
"bn","26","1.12528","90","cell phones"
"bn","27","1.11278","89","video gaming"
"bn","28","1.07527","86","bicycles"
"bn","29","1.06277","85","computers"
"bn","30","1.01275","81","toys & games"
"bn","31","1.00025","80","materials"
"bn","32","0.86272","69","tickets"
"bn","33","0.47512","38","health and beauty"
"bn","34","0.43761","35","arts & crafts"
"bn","35","0.41260","33","jewelry"
"bn","36","0.40010","32","wanted"
"bn","37","0.37509","30","boat parts & accessories"
"bn","38","0.36259","29","computer parts"
"bn","39","0.33758","27","photo/video"
"bn","40","0.23756","19","bicycle parts"
"bn","41","0.17504","14","books & magazines"
"bn","42","0.12503","10","cds / dvds / vhs"
"bn","43","0.00000","0","barter"
"bn","44","0.00000","0","garage & moving sales"
"bn","45","0.00000","0","free stuff"
"boise","1","16.00357","12365","cars & trucks"
"boise","2","12.06124","9319","furniture"
"boise","3","7.12363","5504","general for sale"
"boise","4","4.90267","3788","sporting goods"
"boise","5","4.77583","3690","auto parts"
"boise","7","4.36943","3376","farm & garden"
"boise","8","3.81937","2951","electronics"
"boise","9","3.34049","2581","auto wheels & tires"
"boise","10","3.02340","2336","clothing & accessories"
"boise","11","2.99104","2311","household items"
"boise","12","2.96386","2290","appliances"
"boise","13","2.91080","2249","motorcycles/scooters"
"boise","14","2.72443","2105","baby & kid stuff"
"boise","15","2.69466","2082","recreational vehicles"
"boise","16","2.48110","1917","tools"
"boise","17","1.75632","1357","bicycles"
"boise","18","1.72137","1330","antiques"
"boise","19","1.69419","1309","musical instruments"
"boise","20","1.60618","1241","collectibles"
"boise","21","1.45605","1125","heavy equipment"
"boise","22","1.45346","1123","atvs, utvs, snowmobiles"
"boise","23","1.23084","951","cell phones"
"boise","24","1.21143","936","boats"
"boise","25","1.18813","918","business"
"boise","26","0.98105","758","computers"
"boise","27","0.94481","730","materials"
"boise","28","0.92540","715","video gaming"
"boise","29","0.91634","708","motorcycle parts & accessories"
"boise","30","0.90728","701","trailers"
"boise","31","0.84515","653","toys & games"
"boise","32","0.84127","650","arts & crafts"
"boise","33","0.78303","605","health and beauty"
"boise","34","0.67172","519","tickets"
"boise","35","0.61736","477","jewelry"
"boise","36","0.41028","317","bicycle parts"
"boise","37","0.39087","302","photo/video"
"boise","38","0.33133","256","wanted"
"boise","39","0.30803","238","books & magazines"
"boise","40","0.26015","201","computer parts"
"boise","41","0.19543","151","boat parts & accessories"
"boise","42","0.14884","115","cds / dvds / vhs"
"boise","43","0.01553","12","barter"
"boise","44","0.00129","1","garage & moving sales"
"boise","45","0.00129","1","free stuff"
"boone","1","15.05670","717","furniture"
"boone","2","14.44771","688","cars & trucks"
"boone","3","8.65183","412","farm & garden"
"boone","4","7.47585","356","general for sale"
"boone","5","5.79588","276","motorcycles/scooters"
"boone","7","5.12390","244","auto parts"
"boone","8","3.71693","177","sporting goods"
"boone","9","2.81394","134","atvs, utvs, snowmobiles"
"boone","10","2.70895","129","trailers"
"boone","11","2.45695","117","antiques"
"boone","12","2.35195","112","appliances"
"boone","13","2.35195","112","electronics"
"boone","14","2.16296","103","auto wheels & tires"
"boone","15","2.03696","97","household items"
"boone","16","1.82696","87","musical instruments"
"boone","17","1.70097","81","business"
"boone","18","1.70097","81","boats"
"boone","19","1.63797","78","tickets"
"boone","20","1.44897","69","clothing & accessories"
"boone","21","1.44897","69","tools"
"boone","22","1.42797","68","cell phones"
"boone","23","1.32297","63","heavy equipment"
"boone","24","1.30197","62","recreational vehicles"
"boone","25","1.04998","50","bicycles"
"boone","26","0.96598","46","materials"
"boone","27","0.94498","45","baby & kid stuff"
"boone","28","0.79798","38","collectibles"
"boone","29","0.71399","34","computers"
"boone","30","0.62999","30","arts & crafts"
"boone","31","0.58799","28","jewelry"
"boone","32","0.56699","27","health and beauty"
"boone","33","0.52499","25","video gaming"
"boone","34","0.37799","18","wanted"
"boone","35","0.35699","17","motorcycle parts & accessories"
"boone","36","0.35699","17","photo/video"
"boone","37","0.31499","15","bicycle parts"
"boone","38","0.29399","14","toys & games"
"boone","39","0.25199","12","books & magazines"
"boone","40","0.14700","7","computer parts"
"boone","41","0.10500","5","cds / dvds / vhs"
"boone","42","0.04200","2","boat parts & accessories"
"boone","43","0.00000","0","barter"
"boone","44","0.00000","0","garage & moving sales"
"boone","45","0.00000","0","free stuff"
"boston","1","27.26309","36773","cars & trucks"
"boston","2","13.03658","17584","furniture"
"boston","3","5.31650","7171","general for sale"
"boston","4","4.01165","5411","auto parts"
"boston","5","3.86338","5211","household items"
"boston","7","3.44004","4640","electronics"
"boston","8","2.95369","3984","sporting goods"
"boston","9","2.66307","3592","antiques"
"boston","10","2.65714","3584","clothing & accessories"
"boston","11","2.51776","3396","baby & kid stuff"
"boston","12","2.50515","3379","collectibles"
"boston","13","2.44807","3302","tools"
"boston","14","2.37244","3200","musical instruments"
"boston","15","2.01435","2717","appliances"
"boston","16","2.00027","2698","motorcycles/scooters"
"boston","17","1.98321","2675","auto wheels & tires"
"boston","18","1.94763","2627","farm & garden"
"boston","19","1.55618","2099","bicycles"
"boston","20","1.30336","1758","business"
"boston","21","1.12691","1520","heavy equipment"
"boston","22","1.12172","1513","toys & games"
"boston","23","1.04981","1416","boats"
"boston","24","1.01125","1364","computers"
"boston","25","0.96010","1295","materials"
"boston","26","0.92080","1242","cell phones"
"boston","27","0.78291","1056","tickets"
"boston","28","0.73991","998","arts & crafts"
"boston","29","0.72360","976","motorcycle parts & accessories"
"boston","30","0.69172","933","jewelry"
"boston","31","0.65761","887","atvs, utvs, snowmobiles"
"boston","32","0.58718","792","photo/video"
"boston","33","0.57532","776","boat parts & accessories"
"boston","34","0.49747","671","health and beauty"
"boston","35","0.46189","623","video gaming"
"boston","36","0.44632","602","computer parts"
"boston","37","0.34623","467","bicycle parts"
"boston","38","0.34549","466","recreational vehicles"
"boston","39","0.34104","460","books & magazines"
"boston","40","0.33807","456","wanted"
"boston","41","0.22464","303","trailers"
"boston","42","0.18980","256","cds / dvds / vhs"
"boston","43","0.00445","6","barter"
"boston","44","0.00222","3","free stuff"
"boston","45","0.00000","0","garage & moving sales"
"boulder","1","14.87910","4012","furniture"
"boulder","2","8.73758","2356","sporting goods"
"boulder","3","7.66578","2067","cars & trucks"
"boulder","4","6.82020","1839","appliances"
"boulder","5","5.69278","1535","bicycles"
"boulder","7","5.68536","1533","general for sale"
"boulder","8","4.90283","1322","electronics"
"boulder","9","4.53568","1223","baby & kid stuff"
"boulder","10","4.16852","1124","clothing & accessories"
"boulder","11","3.66044","987","household items"
"boulder","12","2.91500","786","auto parts"
"boulder","13","2.58122","696","musical instruments"
"boulder","14","2.22890","601","farm & garden"
"boulder","15","1.95446","527","bicycle parts"
"boulder","16","1.86174","502","tickets"
"boulder","17","1.85062","499","auto wheels & tires"
"boulder","18","1.84691","498","tools"
"boulder","19","1.77273","478","motorcycles/scooters"
"boulder","20","1.73936","469","antiques"
"boulder","21","1.59843","431","computers"
"boulder","22","1.20531","325","collectibles"
"boulder","23","0.97167","262","arts & crafts"
"boulder","24","0.96796","261","toys & games"
"boulder","25","0.92716","250","materials"
"boulder","26","0.92716","250","health and beauty"
"boulder","27","0.91974","248","cell phones"
"boulder","28","0.79736","215","photo/video"
"boulder","29","0.79365","214","business"
"boulder","30","0.73431","198","recreational vehicles"
"boulder","31","0.58226","157","computer parts"
"boulder","32","0.55259","149","motorcycle parts & accessories"
"boulder","33","0.51921","140","video gaming"
"boulder","34","0.50067","135","trailers"
"boulder","35","0.48212","130","jewelry"
"boulder","36","0.45616","123","books & magazines"
"boulder","37","0.40424","109","atvs, utvs, snowmobiles"
"boulder","38","0.33749","91","wanted"
"boulder","39","0.31894","86","heavy equipment"
"boulder","40","0.25219","68","boats"
"boulder","41","0.18914","51","cds / dvds / vhs"
"boulder","42","0.05192","14","boat parts & accessories"
"boulder","43","0.00371","1","barter"
"boulder","44","0.00371","1","garage & moving sales"
"boulder","45","0.00371","1","free stuff"
"bozeman","1","15.87176","2213","cars & trucks"
"bozeman","2","10.88718","1518","furniture"
"bozeman","3","9.01528","1257","sporting goods"
"bozeman","4","6.20383","865","general for sale"
"bozeman","5","5.49380","766","farm & garden"
"bozeman","7","4.65467","649","auto parts"
"bozeman","8","3.06964","428","recreational vehicles"
"bozeman","9","3.06247","427","clothing & accessories"
"bozeman","10","2.85448","398","electronics"
"bozeman","11","2.76124","385","motorcycles/scooters"
"bozeman","12","2.73973","382","auto wheels & tires"
"bozeman","13","2.71104","378","atvs, utvs, snowmobiles"
"bozeman","14","2.60346","363","household items"
"bozeman","15","2.57477","359","appliances"
"bozeman","16","2.57477","359","tools"
"bozeman","17","2.46002","343","baby & kid stuff"
"bozeman","18","2.28071","318","bicycles"
"bozeman","19","2.13727","298","antiques"
"bozeman","20","1.67826","234","musical instruments"
"bozeman","21","1.64240","229","trailers"
"bozeman","22","1.41290","197","heavy equipment"
"bozeman","23","1.34117","187","boats"
"bozeman","24","1.21925","170","materials"
"bozeman","25","0.98974","138","collectibles"
"bozeman","26","0.89651","125","business"
"bozeman","27","0.82479","115","arts & crafts"
"bozeman","28","0.78893","110","computers"
"bozeman","29","0.53790","75","toys & games"
"bozeman","30","0.53073","74","photo/video"
"bozeman","31","0.50204","70","tickets"
"bozeman","32","0.48770","68","bicycle parts"
"bozeman","33","0.48770","68","health and beauty"
"bozeman","34","0.48053","67","motorcycle parts & accessories"
"bozeman","35","0.38729","54","video gaming"
"bozeman","36","0.37295","52","books & magazines"
"bozeman","37","0.34426","48","cell phones"
"bozeman","38","0.30840","43","jewelry"
"bozeman","39","0.29405","41","computer parts"
"bozeman","40","0.26537","37","wanted"
"bozeman","41","0.18647","26","boat parts & accessories"
"bozeman","42","0.05738","8","cds / dvds / vhs"
"bozeman","43","0.00717","1","barter"
"bozeman","44","0.00000","0","garage & moving sales"
"bozeman","45","0.00000","0","free stuff"
"brainerd","1","11.37523","1048","cars & trucks"
"brainerd","2","9.99674","921","farm & garden"
"brainerd","3","9.13926","842","general for sale"
"brainerd","4","7.68479","708","atvs, utvs, snowmobiles"
"brainerd","5","6.91414","637","boats"
"brainerd","7","6.31716","582","furniture"
"brainerd","8","5.25345","484","sporting goods"
"brainerd","9","5.22088","481","recreational vehicles"
"brainerd","10","4.40682","406","auto parts"
"brainerd","11","3.82069","352","collectibles"
"brainerd","12","2.25768","208","trailers"
"brainerd","13","2.20341","203","household items"
"brainerd","14","2.17085","200","motorcycles/scooters"
"brainerd","15","2.14914","198","auto wheels & tires"
"brainerd","16","2.01889","186","tools"
"brainerd","17","1.91034","176","appliances"
"brainerd","18","1.87778","173","antiques"
"brainerd","19","1.71497","158","electronics"
"brainerd","20","1.63899","151","boat parts & accessories"
"brainerd","21","1.61728","149","clothing & accessories"
"brainerd","22","1.35678","125","baby & kid stuff"
"brainerd","23","1.33507","123","heavy equipment"
"brainerd","24","1.08542","100","business"
"brainerd","25","0.85748","79","materials"
"brainerd","26","0.82492","76","musical instruments"
"brainerd","27","0.67296","62","bicycles"
"brainerd","28","0.57527","53","health and beauty"
"brainerd","29","0.55357","51","arts & crafts"
"brainerd","30","0.43417","40","toys & games"
"brainerd","31","0.43417","40","wanted"
"brainerd","32","0.34734","32","motorcycle parts & accessories"
"brainerd","33","0.31477","29","cell phones"
"brainerd","34","0.28221","26","video gaming"
"brainerd","35","0.21708","20","computers"
"brainerd","36","0.19538","18","jewelry"
"brainerd","37","0.18452","17","bicycle parts"
"brainerd","38","0.18452","17","tickets"
"brainerd","39","0.14110","13","computer parts"
"brainerd","40","0.11940","11","photo/video"
"brainerd","41","0.08683","8","cds / dvds / vhs"
"brainerd","42","0.08683","8","books & magazines"
"brainerd","43","0.02171","2","barter"
"brainerd","44","0.00000","0","garage & moving sales"
"brainerd","45","0.00000","0","free stuff"
"brownsville","1","30.33796","3869","cars & trucks"
"brownsville","2","8.03732","1025","general for sale"
"brownsville","3","7.99028","1019","furniture"
"brownsville","4","7.08853","904","auto parts"
"brownsville","5","4.01474","512","cell phones"
"brownsville","7","3.81871","487","electronics"
"brownsville","8","3.37176","430","farm & garden"
"brownsville","9","3.05026","389","appliances"
"brownsville","10","2.98753","381","auto wheels & tires"
"brownsville","11","2.90128","370","clothing & accessories"
"brownsville","12","2.02305","258","sporting goods"
"brownsville","13","1.91328","244","heavy equipment"
"brownsville","14","1.77997","227","baby & kid stuff"
"brownsville","15","1.63099","208","motorcycles/scooters"
"brownsville","16","1.50553","192","trailers"
"brownsville","17","1.38007","176","boats"
"brownsville","18","1.29381","165","musical instruments"
"brownsville","19","1.24677","159","household items"
"brownsville","20","1.22324","156","tools"
"brownsville","21","1.19188","152","business"
"brownsville","22","1.18404","151","recreational vehicles"
"brownsville","23","1.15267","147","atvs, utvs, snowmobiles"
"brownsville","24","1.04289","133","computers"
"brownsville","25","0.97232","124","video gaming"
"brownsville","26","0.79197","101","jewelry"
"brownsville","27","0.72140","92","collectibles"
"brownsville","28","0.67435","86","health and beauty"
"brownsville","29","0.62730","80","antiques"
"brownsville","30","0.58026","74","toys & games"
"brownsville","31","0.52537","67","bicycles"
"brownsville","32","0.48616","62","materials"
"brownsville","33","0.43127","55","arts & crafts"
"brownsville","34","0.40775","52","wanted"
"brownsville","35","0.32933","42","tickets"
"brownsville","36","0.31365","40","boat parts & accessories"
"brownsville","37","0.29013","37","photo/video"
"brownsville","38","0.17251","22","computer parts"
"brownsville","39","0.15683","20","motorcycle parts & accessories"
"brownsville","40","0.13330","17","cds / dvds / vhs"
"brownsville","41","0.11762","15","books & magazines"
"brownsville","42","0.07841","10","bicycle parts"
"brownsville","43","0.02352","3","barter"
"brownsville","44","0.00000","0","garage & moving sales"
"brownsville","45","0.00000","0","free stuff"
"brunswick","1","18.54398","917","cars & trucks"
"brunswick","2","10.65723","527","furniture"
"brunswick","3","8.06876","399","recreational vehicles"
"brunswick","4","7.09808","351","general for sale"
"brunswick","5","6.73407","333","farm & garden"
"brunswick","7","4.91405","243","boats"
"brunswick","8","4.14560","205","motorcycles/scooters"
"brunswick","9","3.35693","166","auto parts"
"brunswick","10","2.97270","147","atvs, utvs, snowmobiles"
"brunswick","11","2.95248","146","appliances"
"brunswick","12","2.60870","129","business"
"brunswick","13","2.44692","121","trailers"
"brunswick","14","2.02224","100","heavy equipment"
"brunswick","15","1.77958","88","sporting goods"
"brunswick","16","1.65824","82","auto wheels & tires"
"brunswick","17","1.63802","81","electronics"
"brunswick","18","1.59757","79","household items"
"brunswick","19","1.49646","74","collectibles"
"brunswick","20","1.45602","72","boat parts & accessories"
"brunswick","21","1.45602","72","antiques"
"brunswick","22","1.43579","71","tools"
"brunswick","23","1.31446","65","clothing & accessories"
"brunswick","24","1.27401","63","cell phones"
"brunswick","25","1.19312","59","jewelry"
"brunswick","26","1.19312","59","musical instruments"
"brunswick","27","0.99090","49","motorcycle parts & accessories"
"brunswick","28","0.80890","40","baby & kid stuff"
"brunswick","29","0.70779","35","bicycles"
"brunswick","30","0.58645","29","materials"
"brunswick","31","0.54601","27","computers"
