"name" "lastname" "firstname" "articleNum" "birthDate" "birthMonth" "birthDay" "zodiac"
"3987" "Sosa, Sammy" "Sosa" "Sammy" 38 1968-11-12 11 12 "Scorpio"
"3988" "Sotomayor, Javier" "Sotomayor" "Javier" 0 1967-10-13 10 13 "Libra"
"3989" "Sotomayor, Sonia" "Sotomayor" "Sonia" 125 1954-06-25 6 25 "Cancer"
"3990" "Souter, David H" "Souter" "David H" 35 1939-09-17 9 17 "Virgo"
"3991" "Soyinka, Wole" "Soyinka" "Wole" 2 1934-07-13 7 13 "Cancer"
"3992" "Spacek, Sissy" "Spacek" "Sissy" 4 1949-12-25 12 25 "Capricorn"
"3993" "Spacey, Kevin" "Spacey" "Kevin" 20 1959-07-26 7 26 "Leo"
"3994" "Spade, Kate" "Spade" "Kate" 4 1962-12-24 12 24 "Capricorn"
"3995" "Spano, Andrew J" "Spano" "Andrew J" 24 1936-04-17 4 17 "Aries"
"3996" "Spano, Nicholas A" "Spano" "Nicholas A" 39 1953-01-01 1 1 "Capricorn"
"3997" "Spano, Robert" "Spano" "Robert" 6 1961-05-07 5 7 "Taurus"
"3998" "Spark, Muriel" "Spark" "Muriel" 9 1918-02-01 2 1 "Aquarius"
"3999" "Sparks, Phillippi" "Sparks" "Phillippi" 0 1969-04-15 4 15 "Aries"
"4000" "Spears, Britney" "Spears" "Britney" 47 1981-12-02 12 2 "Sagittarius"
"4001" "Specter, Arlen" "Specter" "Arlen" 139 1930-02-12 2 12 "Aquarius"
"4002" "Specter, Michael" "Specter" "Michael" 2 1955-01-01 1 1 "Capricorn"
"4003" "Spector, Phil" "Spector" "Phil" 14 1939-12-26 12 26 "Capricorn"
"4004" "Spellings, Margaret" "Spellings" "Margaret" 53 1957-11-30 11 30 "Sagittarius"
"4005" "Spencer, Shane" "Spencer" "Shane" 0 1972-02-20 2 20 "Pisces"
"4006" "Sperling, Gene" "Sperling" "Gene" 3 1958-12-24 12 24 "Capricorn"
"4007" "Speyer, Jerry I" "Speyer" "Jerry I" 4 1940-06-23 6 23 "Cancer"
"4008" "Spiegelman, Art" "Spiegelman" "Art" 10 1948-02-15 2 15 "Aquarius"
"4009" "Spielberg, Steven" "Spielberg" "Steven" 73 1946-12-18 12 18 "Sagittarius"
"4010" "Spirlea, Irina" "Spirlea" "Irina" 0 1974-03-26 3 26 "Aries"
"4011" "Spitz, Mark" "Spitz" "Mark" 11 1950-02-10 2 10 "Aquarius"
"4012" "Spitzer, Eliot L" "Spitzer" "Eliot L" 803 1959-06-10 6 10 "Gemini"
"4013" "Spock, Benjamin" "Spock" "Benjamin" 1 1903-05-02 5 2 "Taurus"
"4014" "Sprewell, Latrell" "Sprewell" "Latrell" 8 1970-09-08 9 8 "Virgo"
"4015" "Springer, Jerry" "Springer" "Jerry" 6 1944-08-13 8 13 "Leo"
"4016" "Springsteen, Bruce" "Springsteen" "Bruce" 60 1949-09-23 9 23 "Virgo"
"4017" "Sprizzo, John E" "Sprizzo" "John E" 1 1934-12-23 12 23 "Capricorn"
"4018" "Spurrier, Steve" "Spurrier" "Steve" 17 1945-04-20 4 20 "Aries"
"4019" "St John, Warren" "St John" "Warren" 0 NA NA NA NA
"4020" "Stalin, Joseph" "Stalin" "Joseph" 51 1878-12-18 12 18 "Sagittarius"
"4021" "Stallone, Sylvester" "Stallone" "Sylvester" 12 1946-07-06 7 6 "Cancer"
"4022" "Stanford, Robert Allen" "Stanford" "Robert Allen" 21 1950-03-24 3 24 "Aries"
"4023" "Stanley, Alessandra" "Stanley" "Alessandra" 7 0003-01-01 1 1 "Capricorn"
"4024" "Stanton, Mike" "Stanton" "Mike" 5 NA NA NA NA
"4025" "Staples, Brent" "Staples" "Brent" 6 1951-01-01 1 1 "Capricorn"
"4026" "Stapleton, Jean" "Stapleton" "Jean" 0 1923-01-19 1 19 "Capricorn"
"4027" "Starck, Philippe" "Starck" "Philippe" 19 1949-01-18 1 18 "Capricorn"
"4028" "Starr, Kenneth W" "Starr" "Kenneth W" 2 1946-07-21 7 21 "Cancer"
"4029" "Starr, Ringo" "Starr" "Ringo" 4 1940-07-07 7 7 "Cancer"
"4030" "Steel, Ronald" "Steel" "Ronald" 0 1931-03-25 3 25 "Aries"
"4031" "Steenburgen, Mary" "Steenburgen" "Mary" 3 1953-02-08 2 8 "Aquarius"
"4032" "Steichen, Edward" "Steichen" "Edward" 7 1879-03-27 3 27 "Aries"
"4033" "Stein, Ben" "Stein" "Ben" 7 1944-11-25 11 25 "Sagittarius"
"4034" "Stein, Gertrude" "Stein" "Gertrude" 6 1874-02-03 2 3 "Aquarius"
"4035" "Steinbeck, John" "Steinbeck" "John" 14 1902-02-27 2 27 "Pisces"
"4036" "Steinberg, Jacques" "Steinberg" "Jacques" 0 NA NA NA NA
"4037" "Steinberg, Joel B" "Steinberg" "Joel B" 2 1941-05-25 5 25 "Gemini"
"4038" "Steinem, Gloria" "Steinem" "Gloria" 4 1934-03-25 3 25 "Aries"
"4039" "Steinfels, Peter" "Steinfels" "Peter" 1 1941-01-01 1 1 "Capricorn"
"4040" "Steinhardt, Michael H" "Steinhardt" "Michael H" 3 1940-12-07 12 7 "Sagittarius"
"4041" "Stella, Frank" "Stella" "Frank" 6 1936-05-12 5 12 "Taurus"
"4042" "Stepashin, Sergei V" "Stepashin" "Sergei V" 0 1952-03-02 3 2 "Pisces"
"4043" "Stephanopoulos, George" "Stephanopoulos" "George" 20 1961-02-10 2 10 "Aquarius"
"4044" "Stern, David" "Stern" "David" 97 1942-09-22 9 22 "Virgo"
"4045" "Stern, Fritz" "Stern" "Fritz" 2 1926-02-02 2 2 "Aquarius"
"4046" "Stern, Gerald" "Stern" "Gerald" 0 1925-02-22 2 22 "Pisces"
"4047" "Stern, Henry J" "Stern" "Henry J" 4 1935-05-01 5 1 "Taurus"
"4048" "Stern, Howard" "Stern" "Howard" 38 1954-01-12 1 12 "Capricorn"
"4049" "Stern, Isaac" "Stern" "Isaac" 2 1920-07-21 7 21 "Cancer"
"4050" "Stern, Robert A M" "Stern" "Robert A M" 10 1939-05-23 5 23 "Gemini"
"4051" "Sternberg, Robert J" "Sternberg" "Robert J" 1 1949-12-08 12 8 "Sagittarius"
"4052" "Stevens, John Paul" "Stevens" "John Paul" 40 1920-04-20 4 20 "Aries"
"4053" "Stevens, Scott" "Stevens" "Scott" 4 1964-04-01 4 1 "Aries"
"4054" "Stevens, Ted" "Stevens" "Ted" 73 1923-11-18 11 18 "Scorpio"
"4055" "Stevenson, Alexandra" "Stevenson" "Alexandra" 0 1980-12-15 12 15 "Sagittarius"
"4056" "Stewart, James B" "Stewart" "James B" 4 1952-01-01 1 1 "Capricorn"
"4057" "Stewart, Jon" "Stewart" "Jon" 81 1962-11-28 11 28 "Sagittarius"
"4058" "Stewart, Kordell" "Stewart" "Kordell" 0 1972-10-16 10 16 "Libra"
"4059" "Stewart, Lynne F" "Stewart" "Lynne F" 49 1939-10-08 10 8 "Libra"
"4060" "Stewart, Martha" "Stewart" "Martha" 98 1941-08-03 8 3 "Leo"
"4061" "Stewart, Patrick" "Stewart" "Patrick" 10 1940-07-13 7 13 "Cancer"
"4062" "Stewart, Payne" "Stewart" "Payne" 2 1957-01-30 1 30 "Aquarius"
"4063" "Stewart, Tony" "Stewart" "Tony" 71 1971-05-20 5 20 "Taurus"
"4064" "Stieglitz, Alfred" "Stieglitz" "Alfred" 6 1864-01-01 1 1 "Capricorn"
"4065" "Stiglitz, Joseph E" "Stiglitz" "Joseph E" 13 1943-02-09 2 9 "Aquarius"
"4066" "Stiller, Ben" "Stiller" "Ben" 24 1965-11-30 11 30 "Sagittarius"
"4067" "Stockton, John" "Stockton" "John" 2 1962-03-26 3 26 "Aries"
"4068" "Stoiber, Edmund" "Stoiber" "Edmund" 0 1941-09-28 9 28 "Libra"
"4069" "Stoltzman, Richard" "Stoltzman" "Richard" 3 1942-07-12 7 12 "Cancer"
"4070" "Stone, Edward Durell" "Stone" "Edward Durell" 9 1902-03-09 3 9 "Pisces"
"4071" "Stone, Matt" "Stone" "Matt" 15 1971-05-26 5 26 "Gemini"
"4072" "Stone, Oliver" "Stone" "Oliver" 23 1946-09-15 9 15 "Virgo"
"4073" "Stone, Peter" "Stone" "Peter" 2 1930-02-27 2 27 "Pisces"
"4074" "Stone, Robert" "Stone" "Robert" 8 NA NA NA NA
"4075" "Stone, Sharon" "Stone" "Sharon" 10 1958-03-10 3 10 "Pisces"
"4076" "Stonecipher, Harry C" "Stonecipher" "Harry C" 6 1936-05-16 5 16 "Taurus"
"4077" "Stoops, Bob" "Stoops" "Bob" 11 1960-09-06 9 6 "Virgo"
"4078" "Stoppard, Tom" "Stoppard" "Tom" 41 1937-07-03 7 3 "Cancer"
"4079" "Stottlemyre, Mel" "Stottlemyre" "Mel" 13 1941-11-13 11 13 "Scorpio"
"4080" "Stowe, Harriet Beecher" "Stowe" "Harriet Beecher" 9 1811-06-14 6 14 "Gemini"
"4081" "Strahan, Michael" "Strahan" "Michael" 75 1971-11-21 11 21 "Scorpio"
"4082" "Strathairn, David" "Strathairn" "David" 13 1949-01-26 1 26 "Aquarius"
"4083" "Strauss, Neil" "Strauss" "Neil" 5 1969-03-09 3 9 "Pisces"
"4084" "Strauss, Richard" "Strauss" "Richard" 10 1864-06-11 6 11 "Gemini"
"4085" "Strauss-Kahn, Dominique" "Strauss-Kahn" "Dominique" 13 1949-04-25 4 25 "Taurus"
"4086" "Stravinsky, Igor" "Stravinsky" "Igor" 34 1882-06-17 6 17 "Gemini"
"4087" "Straw, Jack" "Straw" "Jack" 9 1946-08-03 8 3 "Leo"
"4088" "Strawberry, Darryl" "Strawberry" "Darryl" 11 1962-03-12 3 12 "Pisces"
"4089" "Streep, Meryl" "Streep" "Meryl" 40 1949-06-22 6 22 "Cancer"
"4090" "Street, John F" "Street" "John F" 5 1943-10-15 10 15 "Libra"
"4091" "Street, Picabo" "Street" "Picabo" 4 1971-04-03 4 3 "Aries"
"4092" "Streisand, Barbra" "Streisand" "Barbra" 16 1942-04-24 4 24 "Taurus"
"4093" "Strindberg, August" "Strindberg" "August" 5 1849-01-22 1 22 "Aquarius"
"4094" "Stringer, C Vivian" "Stringer" "C Vivian" 36 1948-03-16 3 16 "Pisces"
"4095" "Stringer, Howard" "Stringer" "Howard" 25 1942-02-19 2 19 "Pisces"
"4096" "Stringer, Korey" "Stringer" "Korey" 1 1974-05-08 5 8 "Taurus"
"4097" "Stringer, Scott M" "Stringer" "Scott M" 15 1960-04-29 4 29 "Taurus"
"4098" "Stritch, Elaine" "Stritch" "Elaine" 14 1925-02-02 2 2 "Aquarius"
"4099" "Strom, Stephanie" "Strom" "Stephanie" 4 NA NA NA NA
"4100" "Stroman, Susan" "Stroman" "Susan" 11 1954-10-17 10 17 "Libra"
"4101" "Stronach, Frank" "Stronach" "Frank" 5 1932-09-06 9 6 "Virgo"
"4102" "Strouse, Jean" "Strouse" "Jean" 1 1945-01-01 1 1 "Capricorn"
"4103" "Strum, Charles" "Strum" "Charles" 0 1948-01-01 1 1 "Capricorn"
"4104" "Strunsky, Steve" "Strunsky" "Steve" 0 1923-01-01 1 1 "Capricorn"
"4105" "Sturges, Preston" "Sturges" "Preston" 2 1898-08-29 8 29 "Virgo"
"4106" "Styne, Jule" "Styne" "Jule" 6 1905-12-31 12 31 "Capricorn"
"4107" "Styron, William" "Styron" "William" 12 1925-06-11 6 11 "Gemini"
"4108" "Suharto" "Suharto" NA 12 1921-06-08 6 8 "Gemini"
"4109" "Sui, Anna" "Sui" "Anna" 14 1964-08-04 8 4 "Leo"
"4110" "Sukarnoputri, Megawati" "Sukarnoputri" "Megawati" 5 1947-01-23 1 23 "Aquarius"
"4111" "Sullivan, Andrew" "Sullivan" "Andrew" 8 1963-08-10 8 10 "Leo"
"4112" "Sullivan, Arthur S" "Sullivan" "Arthur S" 1 1842-05-13 5 13 "Taurus"
"4113" "Sullivan, Daniel" "Sullivan" "Daniel" 16 1940-06-10 6 10 "Gemini"
"4114" "Sullivan, Emmet G" "Sullivan" "Emmet G" 9 1947-01-01 1 1 "Capricorn"
"4115" "Sullivan, Kathleen M" "Sullivan" "Kathleen M" 2 1955-08-20 8 20 "Leo"
"4116" "Sulzberger, Arthur Ochs" "Sulzberger" "Arthur Ochs" 4 1926-02-05 2 5 "Aquarius"
"4117" "Summerall, Pat" "Summerall" "Pat" 3 1930-05-10 5 10 "Taurus"
"4118" "Summers, Lawrence H" "Summers" "Lawrence H" 82 1954-11-30 11 30 "Sagittarius"
"4119" "Sunstein, Cass R" "Sunstein" "Cass R" 9 1954-09-21 9 21 "Virgo"
"4120" "Sununu, John E" "Sununu" "John E" 5 1964-09-10 9 10 "Virgo"
"4121" "Suozzi, Thomas R" "Suozzi" "Thomas R" 136 1962-08-31 8 31 "Virgo"
"4122" "Suskind, Ron" "Suskind" "Ron" 10 1959-11-20 11 20 "Scorpio"
"4123" "Sutherland, Donald" "Sutherland" "Donald" 6 1935-07-17 7 17 "Cancer"
"4124" "Sutherland, Joan" "Sutherland" "Joan" 3 1926-11-07 11 7 "Scorpio"
"4125" "Sutherland, Kiefer" "Sutherland" "Kiefer" 23 1966-12-21 12 21 "Sagittarius"
"4126" "Sutton, Hal" "Sutton" "Hal" 5 1958-04-28 4 28 "Taurus"
"4127" "Suzuki, Ichiro" "Suzuki" "Ichiro" 31 1973-10-22 10 22 "Libra"
"4128" "Swados, Elizabeth" "Swados" "Elizabeth" 7 1951-02-05 2 5 "Aquarius"
"4129" "Swank, Hilary" "Swank" "Hilary" 21 1974-07-12 7 12 "Cancer"
"4130" "Sweet, Robert W" "Sweet" "Robert W" 3 1922-10-15 10 15 "Libra"
"4131" "Swenson, Ruth Ann" "Swenson" "Ruth Ann" 5 1959-08-25 8 25 "Virgo"
"4132" "Swinton, Tilda" "Swinton" "Tilda" 13 1960-11-05 11 5 "Scorpio"
"4133" "Switzer, Barry" "Switzer" "Barry" 0 1937-10-05 10 5 "Libra"
"4134" "Symington, Fife" "Symington" "Fife" 0 1945-08-12 8 12 "Leo"
"4135" "Taft, Bob" "Taft" "Bob" 4 1942-01-08 1 8 "Capricorn"
"4136" "Talabani, Jalal" "Talabani" "Jalal" 44 1933-11-12 11 12 "Scorpio"
"4137" "Talbott, Strobe" "Talbott" "Strobe" 2 1946-04-25 4 25 "Taurus"
"4138" "Talese, Gay" "Talese" "Gay" 8 1932-02-07 2 7 "Aquarius"
"4139" "Tan Dun" "Tan Dun" NA 10 1957-08-15 8 15 "Leo"
"4140" "Tan, Amy" "Tan" "Amy" 4 1952-02-19 2 19 "Pisces"
"4141" "Tancredo, Tom" "Tancredo" "Tom" 15 1945-12-20 12 20 "Sagittarius"
"4142" "Tandy, Jessica" "Tandy" "Jessica" 0 1909-06-07 6 7 "Gemini"
"4143" "Tankleff, Martin" "Tankleff" "Martin" 27 1971-08-29 8 29 "Virgo"
"4144" "Tarantino, Quentin" "Tarantino" "Quentin" 29 1963-03-27 3 27 "Aries"
"4145" "Tarkanian, Jerry" "Tarkanian" "Jerry" 1 1930-08-08 8 8 "Leo"
"4146" "Tarses, Jamie" "Tarses" "Jamie" 0 1964-03-16 3 16 "Pisces"
"4147" "Tartikoff, Brandon" "Tartikoff" "Brandon" 0 1949-01-13 1 13 "Capricorn"
"4148" "Taruskin, Richard" "Taruskin" "Richard" 0 1945-01-01 1 1 "Capricorn"
"4149" "Tate, Lionel" "Tate" "Lionel" 8 1987-01-30 1 30 "Aquarius"
"4150" "Taubman, A Alfred" "Taubman" "A Alfred" 2 1924-01-31 1 31 "Aquarius"
"4151" "Taurasi, Diana" "Taurasi" "Diana" 10 1982-06-11 6 11 "Gemini"
"4152" "Tauziat, Nathalie" "Tauziat" "Nathalie" 0 1967-10-17 10 17 "Libra"
"4153" "Tauzin, Billy" "Tauzin" "Billy" 9 1943-06-14 6 14 "Gemini"
"4154" "Tavernise, Sabrina" "Tavernise" "Sabrina" 3 1971-02-24 2 24 "Pisces"
"4155" "Taylor, Elizabeth" "Taylor" "Elizabeth" 8 1932-02-27 2 27 "Pisces"
"4156" "Taylor, James" "Taylor" "James" 8 1948-03-12 3 12 "Pisces"
"4157" "Taylor, Lawrence" "Taylor" "Lawrence" 8 1959-02-04 2 4 "Aquarius"
"4158" "Taylor, Sean" "Taylor" "Sean" 15 1983-04-01 4 1 "Aries"
"4159" "Taylor, Stuart Jr" "Taylor" "Stuart Jr" 1 NA NA NA NA
"4160" "Taymor, Julie" "Taymor" "Julie" 27 1952-12-15 12 15 "Sagittarius"
"4161" "Tchaikovsky, Peter Ilyich" "Tchaikovsky" "Peter Ilyich" 24 1840-05-07 5 7 "Taurus"
"4162" "Teachout, Terry" "Teachout" "Terry" 7 1956-02-06 2 6 "Aquarius"
"4163" "Tebow, Tim" "Tebow" "Tim" 48 1987-08-14 8 14 "Leo"
"4164" "Teixeira, Mark" "Teixeira" "Mark" 44 1980-04-11 4 11 "Aries"
"4165" "Telfair, Sebastian" "Telfair" "Sebastian" 3 1985-06-09 6 9 "Gemini"
"4166" "Teller, Edward" "Teller" "Edward" 4 1908-01-15 1 15 "Capricorn"
"4167" "Temirkanov, Yuri" "Temirkanov" "Yuri" 6 1938-12-10 12 10 "Sagittarius"
"4168" "Tenet, George J" "Tenet" "George J" 44 1953-01-05 1 5 "Capricorn"
"4169" "Teresa (Mother)" "Teresa (Mother)" NA 7 1910-08-27 8 27 "Virgo"
"4170" "Terfel, Bryn" "Terfel" "Bryn" 9 1965-11-09 11 9 "Scorpio"
"4171" "Tergat, Paul" "Tergat" "Paul" 12 1969-06-17 6 17 "Gemini"
"4172" "Terkel, Studs" "Terkel" "Studs" 7 1912-05-16 5 16 "Taurus"
"4173" "Testaverde, Vinny" "Testaverde" "Vinny" 16 1963-11-13 11 13 "Scorpio"
"4174" "Tetzlaff, Christian" "Tetzlaff" "Christian" 12 1966-04-24 4 24 "Taurus"
"4175" "Thain, John A" "Thain" "John A" 23 1955-05-26 5 26 "Gemini"
"4176" "Thaksin Shinawatra" "Thaksin Shinawatra" NA 84 1949-07-26 7 26 "Leo"
"4177" "Tharoor, Shashi" "Tharoor" "Shashi" 4 1958-03-09 3 9 "Pisces"
"4178" "Tharp, Twyla" "Tharp" "Twyla" 56 1941-07-01 7 1 "Cancer"
"4179" "Thatcher, Margaret H" "Thatcher" "Margaret H" 20 1925-10-13 10 13 "Libra"
"4180" "Thernstrom, Abigail" "Thernstrom" "Abigail" 0 NA NA NA NA
"4181" "Theron, Charlize" "Theron" "Charlize" 14 1975-08-07 8 7 "Leo"
"4182" "Theroux, Paul" "Theroux" "Paul" 10 1941-04-10 4 10 "Aries"
"4183" "Thibaudet, Jean-Yves" "Thibaudet" "Jean-Yves" 5 1961-09-07 9 7 "Virgo"
"4184" "Thomas, Clarence" "Thomas" "Clarence" 49 1948-06-23 6 23 "Cancer"
"4185" "Thomas, Isiah" "Thomas" "Isiah" 303 1961-04-20 4 20 "Aries"
"4186" "Thomas, Michael Tilson" "Thomas" "Michael Tilson" 15 1944-12-21 12 21 "Sagittarius"
"4187" "Thomason, Harry" "Thomason" "Harry" 0 1940-01-01 1 1 "Capricorn"
"4188" "Thome, Jim" "Thome" "Jim" 8 1970-08-27 8 27 "Virgo"
"4189" "Thompson, Emma" "Thompson" "Emma" 10 1959-04-15 4 15 "Aries"
"4190" "Thompson, Fred Dalton" "Thompson" "Fred Dalton" 102 1942-08-19 8 19 "Leo"
"4191" "Thompson, Hunter S" "Thompson" "Hunter S" 20 1937-07-18 7 18 "Cancer"
"4192" "Thompson, Jenny" "Thompson" "Jenny" 0 1973-02-26 2 26 "Pisces"
"4193" "Thompson, Tommy G" "Thompson" "Tommy G" 10 1941-11-19 11 19 "Scorpio"
"4194" "Thomson, Virgil" "Thomson" "Virgil" 4 1896-11-25 11 25 "Sagittarius"
"4195" "Thoreau, Henry David" "Thoreau" "Henry David" 9 1817-07-12 7 12 "Cancer"
"4196" "Thorn, Rod" "Thorn" "Rod" 9 1941-05-23 5 23 "Gemini"
"4197" "Thornton, Billy Bob" "Thornton" "Billy Bob" 6 1955-08-04 8 4 "Leo"
"4198" "Thorpe, Ian" "Thorpe" "Ian" 5 1982-10-13 10 13 "Libra"
"4199" "Thurber, James" "Thurber" "James" 2 1894-12-08 12 8 "Sagittarius"
"4200" "Thurman, Uma" "Thurman" "Uma" 24 1970-04-29 4 29 "Taurus"
"4201" "Thurmond, Strom" "Thurmond" "Strom" 10 1902-12-05 12 5 "Sagittarius"
"4202" "Thurow, Lester C" "Thurow" "Lester C" 0 1938-01-01 1 1 "Capricorn"
"4203" "Tietmeyer, Hans" "Tietmeyer" "Hans" 0 1931-08-18 8 18 "Leo"
"4204" "Tiffany, Louis Comfort" "Tiffany" "Louis Comfort" 7 1848-02-18 2 18 "Aquarius"
"4205" "Tilghman, Shirley M" "Tilghman" "Shirley M" 1 1946-09-17 9 17 "Virgo"
"4206" "Tiller, George R" "Tiller" "George R" 27 1941-08-08 8 8 "Leo"
"4207" "Tillman, Pat" "Tillman" "Pat" 32 1976-11-06 11 6 "Scorpio"
"4208" "Tilton, Glenn F" "Tilton" "Glenn F" 11 1948-01-01 1 1 "Capricorn"
"4209" "Timberlake, Justin" "Timberlake" "Justin" 32 1981-01-31 1 31 "Aquarius"
"4210" "Timmendequas, Jesse K" "Timmendequas" "Jesse K" 0 NA NA NA NA
"4211" "Timoney, John F" "Timoney" "John F" 0 NA NA NA NA
"4212" "Tisch, Laurence A" "Tisch" "Laurence A" 0 1923-03-05 3 5 "Pisces"
"4213" "Tobias, Andrew" "Tobias" "Andrew" 0 1947-04-20 4 20 "Aries"
"4214" "Toibin, Colm" "Toibin" "Colm" 11 1955-05-30 5 30 "Gemini"
"4215" "Toledo, Alejandro" "Toledo" "Alejandro" 8 1945-03-28 3 28 "Aries"
"4216" "Tolkien, J R R" "Tolkien" "J R R" 13 1892-01-03 1 3 "Capricorn"
"4217" "Tolstoy, Leo" "Tolstoy" "Leo" 10 1828-09-09 9 9 "Virgo"
"4218" "Tomei, Marisa" "Tomei" "Marisa" 14 1964-12-04 12 4 "Sagittarius"
"4219" "Tomjanovich, Rudy" "Tomjanovich" "Rudy" 4 1948-11-24 11 24 "Sagittarius"
"4220" "Tomlin, Lily" "Tomlin" "Lily" 9 1939-09-01 9 1 "Virgo"
"4221" "Tommasini, Anthony" "Tommasini" "Anthony" 2 NA NA NA NA
"4222" "Toms, David" "Toms" "David" 12 1967-01-04 1 4 "Capricorn"
"4223" "Toner, Robin" "Toner" "Robin" 2 1954-05-22 5 22 "Gemini"
"4224" "Toomer, Amani" "Toomer" "Amani" 25 1974-09-08 9 8 "Virgo"
"4225" "Torn, Rip" "Torn" "Rip" 7 1931-02-06 2 6 "Aquarius"
"4226" "Torre, Joe" "Torre" "Joe" 185 1940-07-18 7 18 "Cancer"
"4227" "Torres, Dara" "Torres" "Dara" 26 1967-04-15 4 15 "Aries"
"4228" "Torricelli, Robert G" "Torricelli" "Robert G" 6 1951-08-27 8 27 "Virgo"
"4229" "Toure" "Toure" NA 1 NA NA NA NA
"4230" "Toussaint, Roger" "Toussaint" "Roger" 33 1956-01-01 1 1 "Capricorn"
"4231" "Towns, Edolphus" "Towns" "Edolphus" 18 1934-07-21 7 21 "Cancer"
"4232" "Townsend, Kathleen Kennedy" "Townsend" "Kathleen Kennedy" 1 1951-07-04 7 4 "Cancer"
"4233" "Townshend, Pete" "Townshend" "Pete" 1 1945-05-19 5 19 "Taurus"
"4234" "Trachsel, Steve" "Trachsel" "Steve" 22 1970-10-31 10 31 "Scorpio"
"4235" "Tracy, Paul" "Tracy" "Paul" 2 1968-12-17 12 17 "Sagittarius"
"4236" "Traficant, James A Jr" "Traficant" "James A Jr" 1 1941-05-01 5 1 "Taurus"
"4237" "Trager, David G" "Trager" "David G" 1 1937-12-23 12 23 "Capricorn"
"4238" "Trajkovski, Boris" "Trajkovski" "Boris" 0 1956-06-25 6 25 "Cancer"
"4239" "Traub, James" "Traub" "James" 4 1954-01-01 1 1 "Capricorn"
"4240" "Travolta, John" "Travolta" "John" 17 1954-02-18 2 18 "Aquarius"
"4241" "Trevi, Gloria" "Trevi" "Gloria" 1 1968-02-15 2 15 "Aquarius"
"4242" "Trevor, William" "Trevor" "William" 7 1928-05-24 5 24 "Gemini"
"4243" "Tribe, Laurence H" "Tribe" "Laurence H" 6 1941-10-10 10 10 "Libra"
"4244" "Trichet, Jean-Claude" "Trichet" "Jean-Claude" 41 1942-12-20 12 20 "Sagittarius"
"4245" "Trillin, Calvin" "Trillin" "Calvin" 10 1935-12-05 12 5 "Sagittarius"
"4246" "Trinidad, Felix" "Trinidad" "Felix" 9 1973-01-10 1 10 "Capricorn"
"4247" "Tripp, Linda R" "Tripp" "Linda R" 0 1949-11-24 11 24 "Sagittarius"
"4248" "Trollope, Anthony" "Trollope" "Anthony" 2 1815-04-24 4 24 "Taurus"
"4249" "Trotter, Charlie" "Trotter" "Charlie" 7 1959-09-08 9 8 "Virgo"
"4250" "Trottier, Bryan" "Trottier" "Bryan" 2 1956-07-17 7 17 "Cancer"
"4251" "Trudeau, Garry" "Trudeau" "Garry" 5 1948-07-21 7 21 "Cancer"
"4252" "Truman, Harry S" "Truman" "Harry S" 22 1884-05-08 5 8 "Taurus"
"4253" "Trump, Donald J" "Trump" "Donald J" 102 1946-06-14 6 14 "Gemini"
"4254" "Trump, Ivana" "Trump" "Ivana" 4 1949-02-20 2 20 "Pisces"
"4255" "Truscott, Alan" "Truscott" "Alan" 2 1925-04-16 4 16 "Aries"
"4256" "Tsang, Donald" "Tsang" "Donald" 8 1944-10-07 10 7 "Libra"
"4257" "Tschumi, Bernard" "Tschumi" "Bernard" 6 1944-01-25 1 25 "Aquarius"
"4258" "Tshisekedi, Etienne" "Tshisekedi" "Etienne" 0 1932-12-14 12 14 "Sagittarius"
"4259" "Tsongas, Paul E" "Tsongas" "Paul E" 1 1941-02-14 2 14 "Aquarius"
"4260" "Tsvangirai, Morgan" "Tsvangirai" "Morgan" 137 1952-03-10 3 10 "Pisces"
"4261" "Tua, David" "Tua" "David" 0 1972-11-21 11 21 "Scorpio"
"4262" "Tucci, Stanley" "Tucci" "Stanley" 11 1960-11-11 11 11 "Scorpio"
"4263" "Tucker, Jim Guy" "Tucker" "Jim Guy" 0 1943-06-13 6 13 "Gemini"
"4264" "Tucker, Karla Faye" "Tucker" "Karla Faye" 1 1959-11-18 11 18 "Scorpio"
"4265" "Tunick, Spencer" "Tunick" "Spencer" 2 1967-01-01 1 1 "Capricorn"
"4266" "Turner, Joseph Mallord William" "Turner" "Joseph Mallord William" 4 1775-04-23 4 23 "Taurus"
"4267" "Turner, Kathleen" "Turner" "Kathleen" 18 1954-06-19 6 19 "Gemini"
"4268" "Turner, Ted" "Turner" "Ted" 11 1938-11-19 11 19 "Scorpio"
"4269" "Turner, Tina" "Turner" "Tina" 9 1939-11-26 11 26 "Sagittarius"
"4270" "Turow, Scott" "Turow" "Scott" 24 1949-04-12 4 12 "Aries"
"4271" "Turrell, James" "Turrell" "James" 5 1943-05-06 5 6 "Taurus"
"4272" "Turturro, John" "Turturro" "John" 15 1957-02-28 2 28 "Pisces"
"4273" "Tutankhamen" "Tutankhamen" NA 13 NA NA NA NA
"4274" "Tutu, Desmond M" "Tutu" "Desmond M" 8 1931-10-07 10 7 "Libra"
"4275" "Twain, Shania" "Twain" "Shania" 3 1965-08-28 8 28 "Virgo"
"4276" "Tyler, Anne" "Tyler" "Anne" 6 1941-10-25 10 25 "Scorpio"
"4277" "Tyler, Patrick E" "Tyler" "Patrick E" 1 1951-11-06 11 6 "Scorpio"
"4278" "Tymoshenko, Yulia V" "Tymoshenko" "Yulia V" 30 1960-11-27 11 27 "Sagittarius"
