from,to,country,city,state,price,color,nonstop,time,link,img,lat,lng
"sfo","mkea","United States","Milwaukee","WI","90","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/mkea?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=90","https://content.skyscnr.com/c31b80308c05d644cf454934aa5e3426/GettyImages-149147177.jpg?resize=500px:500px&quality=60undefined","43.0696449","-87.9301243",
"sfo","okca","United States","Oklahoma City","OK","90","green","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/okca?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=90","https://content.skyscnr.com/a6631b26668b34df1a88a447dea29576/GettyImages-452177237.jpg?resize=500px:500px&quality=60undefined","35.4829357","-97.5463885",
"sfo","yvra","Canada","Vancouver","","91","green","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/yvra?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=91","https://content.skyscnr.com/2c5b9f87ee41ad529228fd665ada040e/GettyImages-451683963.jpg?resize=500px:500px&quality=60undefined","49.2741474","-123.1334602",
"sfo","orlb","United States","Orlando","FL","92","green","Non-stop","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/orlb?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=92","https://content.skyscnr.com/c28501cdbe2c9e109ba3a073fcc58357/GettyImages-176999562.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","inda","United States","Indianapolis","IN","93","green","Non-stop","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/inda?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=93","https://content.skyscnr.com/39637720c0349c11a63a861415dbaa91/GettyImages-466953472.jpg?resize=500px:500px&quality=60undefined","39.6586902","-86.1403332",
"sfo","msoa","United States","Missoula","MT","93","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/msoa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=93","https://content.skyscnr.com/5f6a9361698d9f6249be5a0d808dd0cf/GettyImages-185779871.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","wasa","United States","Washington","DC","93","green","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/wasa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=93","https://content.skyscnr.com/08b8af87d8a37b2e11f6a020a597509c/GettyImages-187849033.jpg?resize=500px:500px&quality=60undefined","38.8733916","-77.0054089",
"sfo","fmya","United States","Fort Myers","FL","94","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/fmya?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=94","https://content.skyscnr.com/b03ccf7b10dafa2253e1c37c06f01d4e/GettyImages-536292087.jpg?resize=500px:500px&quality=60undefined","26.6074473","-81.8611845",
"sfo","msna","United States","Madison","WI","94","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/msna?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=94","https://content.skyscnr.com/a71633634f986d5ed5945fd31f1d6ba6/GettyImages-176855353.jpg?resize=500px:500px&quality=60undefined","43.1390659","-89.3364128",
"sfo","cosa","United States","Colorado Springs","CO","96","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/cosa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=96","https://content.skyscnr.com/0f2d5c1a9bd85d25591ccde53f530c27/GettyImages-469810947.jpg?resize=500px:500px&quality=60undefined","38.969723","-104.813057",
"sfo","stla","United States","St Louis","MO","96","green","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/stla?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=96","https://content.skyscnr.com/07557b9b25fb0ceef4b8702377869ccd/GettyImages-147654779.jpg?resize=500px:500px&quality=60undefined","38.6254157","-90.1969023",
"sfo","sjda","Mexico","San Jose Cabo","","96","green","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/sjda?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=96","https://content.skyscnr.com/f2497701364cc4c26c0e109073ed00c5/GettyImages-124846685.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","nyca","United States","New York","NY","99","green","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/nyca?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=99","https://content.skyscnr.com/b62fd4346123d1eb9f7525c8f72f2a8a/stock-photo-new-york-city-at-twilight-128894587.jpg?resize=500px:500px&quality=60undefined","40.7127753","-74.0059728",
"sfo","bila","United States","Billings","MT","100","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/bila?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=100","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","45.7547178","-108.6149195",
"sfo","bnaa","United States","Nashville","TN","100","green","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/bnaa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=100","https://content.skyscnr.com/b84f5aba3c6036f86906e29d7b34eabc/GettyImages-475159348.jpg?resize=500px:500px&quality=60undefined","36.126317","-86.6773713",
"sfo","bzna","United States","Bozeman","MT","101","green","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/bzna?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=101","https://content.skyscnr.com/36fb10240be3f09699d40326b3745f78/GettyImages-450758021.jpg?resize=500px:500px&quality=60undefined","45.7771988","-111.1532862",
"sfo","pita","United States","Pittsburgh","PA","102","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/pita?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=102","https://content.skyscnr.com/ad2865d9f85eb6e445295cc923cb1437/GettyImages-450678173.jpg?resize=500px:500px&quality=60undefined","40.3948657","-80.0220857",
"sfo","sata","United States","San Antonio","TX","102","green","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/sata?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=102","https://content.skyscnr.com/92fcfd3b03069e66170c73a8cd4205f4/GettyImages-480780272.jpg?resize=500px:500px&quality=60undefined","29.447939","-98.500416",
"sfo","gcna","United States","Grand Canyon","AZ","103","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/gcna?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=103","https://content.skyscnr.com/905abb63b365da73d1a9ed649beebd3d/GettyImages-471016064.jpg?resize=500px:500px&quality=60undefined","36.1069652","-112.1129972",
"sfo","yyca","Canada","Calgary","","103","green","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/yyca?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=103","https://content.skyscnr.com/be564056f934ae3cbb2ca0dacdfd1fc3/GettyImages-138160482.jpg?resize=500px:500px&quality=60undefined","51.1250608","-114.0168895",
"sfo","fcaa","United States","Kalispell","MT","104","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/fcaa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=104","https://content.skyscnr.com/b3aa956f3028f41ee785f34e2d1cf807/GettyImages-152129842.jpg?resize=500px:500px&quality=60undefined","48.3099055","-114.2545723",
"sfo","onta","United States","Ontario","CA","104","green","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/onta?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=104","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","34.0559781","-117.598057",
"sfo","phla","United States","Philadelphia","PA","104","green","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/phla?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=104","https://content.skyscnr.com/79c6729dac35567f253bb11f3434bd3b/GettyImages-466260728.jpg?resize=500px:500px&quality=60undefined","39.9525839","-75.1652215",
"sfo","yuma","United States","Yuma","AZ","105","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/yuma?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=105","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","32.6926512","-114.6276916",
"sfo","yeaa","Canada","Edmonton","","105","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/yeaa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=105","https://content.skyscnr.com/4f2d33eac1abd22c380919e8719e2b6d/GettyImages-77889138.jpg?resize=500px:500px&quality=60undefined","53.558424","-113.882586",
"sfo","pvra","Mexico","Puerto Vallarta","","105","green","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/pvra?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=105","https://content.skyscnr.com/5e0e3674391bcf6703ff23e665dc11fd/gettyimages-553197025.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","rdua","United States","Durham","NC","105","","Non-stop","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/rdua?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3","https://content.skyscnr.com/6c9fb18d543d5416d65a5965b7aa14f5/GettyImages-472835364.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","ogda","United States","Ogden","UT","107","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/ogda?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=107","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","41.223","-111.9738304",
"sfo","clta","United States","Charlotte","NC","110","green","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/clta?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=110","https://content.skyscnr.com/a0e7862b4e1f1e7c2e8ce32765a7cbea/GettyImages-178436020.jpg?resize=500px:500px&quality=60undefined","35.2144026","-80.9473146",
"sfo","bisa","United States","Bismarck","ND","111","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/bisa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=111","https://content.skyscnr.com/f6981fb5d00e9be066d43e4caf9e5696/GettyImages-96900799.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","sdfa","United States","Louisville","KY","111","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/sdfa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=111","https://content.skyscnr.com/1f79cb840230f5cbdf7dc5eef0b89bd5/GettyImages-178482220.jpg?resize=500px:500px&quality=60undefined","38.1891106","-85.7528239",
"sfo","hmoa","Mexico","Hermosillo","","111","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/hmoa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=111","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","29.0911893","-111.0527228",
"sfo","clea","United States","Cleveland","OH","113","green","Non-stop","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/clea?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=113","https://content.skyscnr.com/18ce334493e4ee6830897377058fb4ed/GettyImages-462762467.jpg?resize=500px:500px&quality=60undefined","41.367534","-81.467485",
"sfo","cvga","United States","Cincinnati","KY","114","green","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/cvga?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=114","https://content.skyscnr.com/9f2f2a9a42f5a79f7dbcba0619fbdd6f/GettyImages-508198593.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","mema","United States","Memphis","TN","114","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/mema?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=114","https://content.skyscnr.com/ddd3cadb2ed34c4c90692ba12504efd9/GettyImages-585832631.jpg?resize=500px:500px&quality=60undefined","35.075353","-89.990928",
"sfo","puba","United States","Pueblo","CO","114","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/puba?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=114","https://content.skyscnr.com/8b0d6481e06cfcc8ad22d09686b2cead/gettyimages-497127313.jpg?resize=500px:500px&quality=60undefined","38.2695462","-104.6076234",
"sfo","tpaa","United States","Tampa","FL","114","green","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/tpaa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=114","https://content.skyscnr.com/37928f400f157b6948b2f906a6a6a23b/GettyImages-178898980.jpg?resize=500px:500px&quality=60undefined","27.9834776","-82.5370781",
"sfo","mexa","Mexico","Mexico City","","114","green","1+ stops (Non-stop available)","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/mexa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=114","https://content.skyscnr.com/f5ae314cb0988e2a7912645b33b49302/centro-historico-6.jpg?resize=500px:500px&quality=60undefined","19.4360762","-99.0719083",
"sfo","msya","United States","New Orleans","LA","116","green","Non-stop","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/msya?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=116","https://content.skyscnr.com/726b0acdeb8b6912178b2965273c1c2b/GettyImages-56350582.jpg?resize=500px:500px&quality=60undefined","29.9922012","-90.2590112",
